ENSG00000177706	ENST00000313766	7	1	192969	300711	FAM20C	protein_coding
ENSG00000106603	ENST00000223336	7	-1	43678859	43769083	COA1	protein_coding
ENSG00000106603	ENST00000415798	7	-1	43680172	43769122	COA1	protein_coding
ENSG00000106603	ENST00000431651	7	-1	43684850	43769104	COA1	protein_coding
ENSG00000106605	ENST00000265523	7	1	43798279	43846938	BLVRA	protein_coding
ENSG00000106605	ENST00000402924	7	1	43798286	43846939	BLVRA	protein_coding
ENSG00000106605	ENST00000424330	7	1	43803790	43832366	BLVRA	protein_coding
ENSG00000062582	ENST00000317534	7	-1	43906157	43909156	MRPS24	protein_coding
ENSG00000270617	ENST00000603700	7	-1	43906157	43946188	URGCP-MRPS24	protein_coding
ENSG00000106608	ENST00000223341	7	-1	43915505	43965996	URGCP	protein_coding
ENSG00000106608	ENST00000336086	7	-1	43915512	43929233	URGCP	protein_coding
ENSG00000106608	ENST00000402306	7	-1	43915512	43946214	URGCP	protein_coding
ENSG00000106608	ENST00000443736	7	-1	43915512	43946225	URGCP	protein_coding
ENSG00000106608	ENST00000453200	7	-1	43915514	43946668	URGCP	protein_coding
ENSG00000106608	ENST00000447717	7	-1	43916042	43966010	URGCP	protein_coding
ENSG00000106608	ENST00000426198	7	-1	43918443	43966010	URGCP	protein_coding
ENSG00000106608	ENST00000455877	7	-1	43918566	43965937	URGCP	protein_coding
ENSG00000106608	ENST00000446958	7	-1	43920737	43946226	URGCP	protein_coding
ENSG00000078967	ENST00000222402	7	1	43966043	43995735	UBE2D4	protein_coding
ENSG00000078967	ENST00000446008	7	1	43966115	43988798	UBE2D4	protein_coding
ENSG00000078967	ENST00000394798	7	1	43966117	43993163	UBE2D4	protein_coding
ENSG00000136206	ENST00000258704	7	1	44040488	44049721	SPDYE1	protein_coding
ENSG00000136279	ENST00000448521	7	1	44084239	44100932	DBNL	protein_coding
ENSG00000136279	ENST00000456905	7	1	44084272	44100542	DBNL	protein_coding
ENSG00000136279	ENST00000440166	7	1	44084275	44100744	DBNL	protein_coding
ENSG00000136279	ENST00000452943	7	1	44084301	44100771	DBNL	protein_coding
ENSG00000136279	ENST00000468694	7	1	44084310	44101236	DBNL	protein_coding
ENSG00000136279	ENST00000494774	7	1	44084316	44101315	DBNL	protein_coding
ENSG00000136279	ENST00000490734	7	1	44084319	44100836	DBNL	protein_coding
ENSG00000136279	ENST00000432854	7	1	44089843	44109055	DBNL	protein_coding
ENSG00000136279	ENST00000452661	7	1	44098529	44100996	DBNL	protein_coding
ENSG00000164708	ENST00000297283	7	-1	44102326	44105186	PGAM2	protein_coding
ENSG00000122678	ENST00000335195	7	-1	44111846	44122063	POLM	protein_coding
ENSG00000122678	ENST00000242248	7	-1	44111846	44122139	POLM	protein_coding
ENSG00000122678	ENST00000395831	7	-1	44111855	44122084	POLM	protein_coding
ENSG00000122678	ENST00000414235	7	-1	44119236	44122110	POLM	protein_coding
ENSG00000122678	ENST00000452049	7	-1	44119332	44122129	POLM	protein_coding
ENSG00000106624	ENST00000223357	7	1	44143960	44154159	AEBP1	protein_coding
ENSG00000106624	ENST00000455443	7	1	44144393	44148761	AEBP1	protein_coding
ENSG00000106624	ENST00000449162	7	1	44145760	44147299	AEBP1	protein_coding
ENSG00000106624	ENST00000450684	7	1	44150330	44154161	AEBP1	protein_coding
ENSG00000106628	ENST00000406581	7	-1	44154286	44163107	POLD2	protein_coding
ENSG00000106628	ENST00000223361	7	-1	44154298	44161795	POLD2	protein_coding
ENSG00000106628	ENST00000452185	7	-1	44154384	44163129	POLD2	protein_coding
ENSG00000106628	ENST00000436400	7	-1	44155420	44156109	POLD2	protein_coding
ENSG00000106628	ENST00000436844	7	-1	44155716	44163136	POLD2	protein_coding
ENSG00000106628	ENST00000433715	7	-1	44156536	44163957	POLD2	protein_coding
ENSG00000106628	ENST00000456038	7	-1	44157218	44162628	POLD2	protein_coding
ENSG00000106628	ENST00000418438	7	-1	44157240	44163267	POLD2	protein_coding
ENSG00000106631	ENST00000446581	7	-1	44178463	44180000	MYL7	protein_coding
ENSG00000106631	ENST00000223364	7	-1	44178463	44180931	MYL7	protein_coding
ENSG00000106631	ENST00000458240	7	-1	44178465	44180884	MYL7	protein_coding
ENSG00000106631	ENST00000457314	7	-1	44178468	44180673	MYL7	protein_coding
ENSG00000106631	ENST00000447951	7	-1	44179117	44180673	MYL7	protein_coding
ENSG00000106631	ENST00000431007	7	-1	44179936	44180673	MYL7	protein_coding
ENSG00000106633	ENST00000336642	7	-1	44183874	44185743	GCK	protein_coding
ENSG00000106633	ENST00000403799	7	-1	44183874	44229022	GCK	protein_coding
ENSG00000106633	ENST00000395796	7	-1	44183876	44198874	GCK	protein_coding
ENSG00000106633	ENST00000345378	7	-1	44183877	44198881	GCK	protein_coding
ENSG00000106633	ENST00000437084	7	-1	44184731	44228586	GCK	protein_coding
ENSG00000106636	ENST00000496112	7	1	44240567	44252488	YKT6	protein_coding
ENSG00000106636	ENST00000223369	7	1	44240648	44253893	YKT6	protein_coding
ENSG00000058404	ENST00000350811	7	-1	44256749	44365095	CAMK2B	protein_coding
ENSG00000058404	ENST00000457475	7	-1	44256749	44365230	CAMK2B	protein_coding
ENSG00000058404	ENST00000395749	7	-1	44256755	44365097	CAMK2B	protein_coding
ENSG00000058404	ENST00000502837	7	-1	44257158	44365074	CAMK2B	protein_coding
ENSG00000058404	ENST00000425809	7	-1	44258812	44265512	CAMK2B	protein_coding
ENSG00000058404	ENST00000440254	7	-1	44258891	44365255	CAMK2B	protein_coding
ENSG00000058404	ENST00000358707	7	-1	44258945	44365224	CAMK2B	protein_coding
ENSG00000058404	ENST00000353625	7	-1	44258950	44365030	CAMK2B	protein_coding
ENSG00000058404	ENST00000258682	7	-1	44259029	44365023	CAMK2B	protein_coding
ENSG00000058404	ENST00000346990	7	-1	44259029	44365023	CAMK2B	protein_coding
ENSG00000058404	ENST00000347193	7	-1	44259029	44365023	CAMK2B	protein_coding
ENSG00000058404	ENST00000395747	7	-1	44259661	44365020	CAMK2B	protein_coding
ENSG00000058404	ENST00000433930	7	-1	44265434	44281905	CAMK2B	protein_coding
ENSG00000058404	ENST00000415369	7	-1	44283069	44363561	CAMK2B	protein_coding
ENSG00000058404	ENST00000424197	7	-1	44283072	44365073	CAMK2B	protein_coding
ENSG00000058404	ENST00000421607	7	-1	44284488	44365046	CAMK2B	protein_coding
ENSG00000015676	ENST00000355451	7	-1	44418720	44530479	NUDCD3	protein_coding
ENSG00000015520	ENST00000289547	7	-1	44552134	44580914	NPC1L1	protein_coding
ENSG00000015520	ENST00000546276	7	-1	44552960	44580912	NPC1L1	protein_coding
ENSG00000015520	ENST00000381160	7	-1	44552960	44580914	NPC1L1	protein_coding
ENSG00000015520	ENST00000423141	7	-1	44572826	44580914	NPC1L1	protein_coding
ENSG00000136271	ENST00000258772	7	-1	44605016	44613601	DDX56	protein_coding
ENSG00000136271	ENST00000431640	7	-1	44605601	44613524	DDX56	protein_coding
ENSG00000136271	ENST00000448192	7	-1	44605737	44609441	DDX56	protein_coding
ENSG00000158604	ENST00000457408	7	-1	44617493	44621858	TMED4	protein_coding
ENSG00000158604	ENST00000289577	7	-1	44617493	44621886	TMED4	protein_coding
ENSG00000158604	ENST00000481238	7	-1	44619496	44621830	TMED4	protein_coding
ENSG00000105953	ENST00000439616	7	1	44646171	44747829	OGDH	protein_coding
ENSG00000105953	ENST00000443864	7	1	44646187	44716193	OGDH	protein_coding
ENSG00000105953	ENST00000447398	7	1	44646190	44747877	OGDH	protein_coding
ENSG00000105953	ENST00000449767	7	1	44646190	44747927	OGDH	protein_coding
ENSG00000105953	ENST00000419661	7	1	44646194	44706450	OGDH	protein_coding
ENSG00000105953	ENST00000444676	7	1	44646227	44747737	OGDH	protein_coding
ENSG00000105953	ENST00000222673	7	1	44646238	44748665	OGDH	protein_coding
ENSG00000105953	ENST00000543843	7	1	44664061	44747877	OGDH	protein_coding
ENSG00000122515	ENST00000413916	7	1	44788180	44808293	ZMIZ2	protein_coding
ENSG00000122515	ENST00000457123	7	1	44788461	44796649	ZMIZ2	protein_coding
ENSG00000122515	ENST00000309315	7	1	44788530	44809477	ZMIZ2	protein_coding
ENSG00000122515	ENST00000441627	7	1	44795778	44809477	ZMIZ2	protein_coding
ENSG00000122515	ENST00000433667	7	1	44795787	44808293	ZMIZ2	protein_coding
ENSG00000122515	ENST00000265346	7	1	44795804	44808135	ZMIZ2	protein_coding
ENSG00000196262	ENST00000451562	7	1	44836279	44839610	PPIA	protein_coding
ENSG00000196262	ENST00000468812	7	1	44836279	44842716	PPIA	protein_coding
ENSG00000196262	ENST00000489459	7	1	44836280	44841229	PPIA	protein_coding
ENSG00000196262	ENST00000355968	7	1	44836280	44841230	PPIA	protein_coding
ENSG00000105968	ENST00000222690	7	-1	44866390	44887676	H2AFV	protein_coding
ENSG00000105968	ENST00000437072	7	-1	44869496	44887681	H2AFV	protein_coding
ENSG00000105968	ENST00000349299	7	-1	44873827	44887620	H2AFV	protein_coding
ENSG00000105968	ENST00000308153	7	-1	44873827	44887662	H2AFV	protein_coding
ENSG00000105968	ENST00000350771	7	-1	44873827	44887675	H2AFV	protein_coding
ENSG00000105968	ENST00000381124	7	-1	44873838	44887679	H2AFV	protein_coding
ENSG00000105968	ENST00000521529	7	-1	44873909	44887639	H2AFV	protein_coding
ENSG00000105968	ENST00000446531	7	-1	44874524	44887682	H2AFV	protein_coding
ENSG00000146676	ENST00000395699	7	-1	44915896	44924960	PURB	protein_coding
ENSG00000136286	ENST00000258787	7	-1	45002265	45018697	MYO1G	protein_coding
ENSG00000136280	ENST00000258781	7	1	45039784	45116066	CCM2	protein_coding
ENSG00000136280	ENST00000541586	7	1	45039787	45116068	CCM2	protein_coding
ENSG00000136280	ENST00000544363	7	1	45039787	45116068	CCM2	protein_coding
ENSG00000136280	ENST00000381112	7	1	45066625	45116050	CCM2	protein_coding
ENSG00000136280	ENST00000475551	7	1	45066625	45116050	CCM2	protein_coding
ENSG00000136280	ENST00000474617	7	1	45067271	45116030	CCM2	protein_coding
ENSG00000136280	ENST00000480382	7	1	45108093	45112385	CCM2	protein_coding
ENSG00000136274	ENST00000490531	7	-1	45120037	45128513	NACAD	protein_coding
ENSG00000136270	ENST00000258770	7	-1	45139699	45151313	TBRG4	protein_coding
ENSG00000136270	ENST00000361278	7	-1	45139699	45151317	TBRG4	protein_coding
ENSG00000136270	ENST00000395655	7	-1	45139699	45151646	TBRG4	protein_coding
ENSG00000136270	ENST00000494076	7	-1	45139700	45151305	TBRG4	protein_coding
ENSG00000136270	ENST00000483615	7	-1	45141102	45143839	TBRG4	protein_coding
ENSG00000136270	ENST00000478532	7	-1	45143808	45151307	TBRG4	protein_coding
ENSG00000136270	ENST00000461363	7	-1	45144137	45151279	TBRG4	protein_coding
ENSG00000136270	ENST00000475893	7	-1	45148453	45151620	TBRG4	protein_coding
ENSG00000136270	ENST00000482285	7	-1	45148483	45151100	TBRG4	protein_coding
ENSG00000136270	ENST00000495078	7	-1	45148527	45151296	TBRG4	protein_coding
ENSG00000122679	ENST00000242249	7	1	45197390	45223849	RAMP3	protein_coding
ENSG00000122679	ENST00000496212	7	1	45197428	45225897	RAMP3	protein_coding
ENSG00000122679	ENST00000481345	7	1	45197428	45225901	RAMP3	protein_coding
ENSG00000164742	ENST00000432715	7	1	45613739	45704271	ADCY1	protein_coding
ENSG00000164742	ENST00000297323	7	1	45614121	45762715	ADCY1	protein_coding
ENSG00000267988	ENST00000596600	7	-1	45902684	45906045	AC096582.1	protein_coding
ENSG00000146678	ENST00000275525	7	1	45927956	45933267	IGFBP1	protein_coding
ENSG00000146678	ENST00000457280	7	1	45927959	45933224	IGFBP1	protein_coding
ENSG00000146678	ENST00000468955	7	1	45928096	45933252	IGFBP1	protein_coding
ENSG00000146674	ENST00000381086	7	-1	45951949	45960871	IGFBP3	protein_coding
ENSG00000146674	ENST00000275521	7	-1	45952197	45960873	IGFBP3	protein_coding
ENSG00000146674	ENST00000381083	7	-1	45953404	45960850	IGFBP3	protein_coding
ENSG00000146674	ENST00000428530	7	-1	45953700	45956996	IGFBP3	protein_coding
ENSG00000146674	ENST00000417621	7	-1	45954069	45957025	IGFBP3	protein_coding
ENSG00000146674	ENST00000448817	7	-1	45956171	45961473	IGFBP3	protein_coding
ENSG00000233539	ENST00000451905	7	-1	46727477	46736720	AC011294.3	protein_coding
ENSG00000136205	ENST00000428457	7	-1	47314752	47319916	TNS3	protein_coding
ENSG00000136205	ENST00000311160	7	-1	47314752	47621742	TNS3	protein_coding
ENSG00000136205	ENST00000355730	7	-1	47314754	47579199	TNS3	protein_coding
ENSG00000136205	ENST00000398879	7	-1	47314754	47579199	TNS3	protein_coding
ENSG00000136205	ENST00000457718	7	-1	47342565	47622156	TNS3	protein_coding
ENSG00000136205	ENST00000450444	7	-1	47408878	47578875	TNS3	protein_coding
ENSG00000136205	ENST00000442536	7	-1	47440498	47579199	TNS3	protein_coding
ENSG00000136205	ENST00000458317	7	-1	47445091	47579199	TNS3	protein_coding
ENSG00000136205	ENST00000415929	7	-1	47463757	47520883	TNS3	protein_coding
ENSG00000136205	ENST00000413551	7	-1	47474880	47492829	TNS3	protein_coding
ENSG00000136205	ENST00000434451	7	-1	47479241	47621229	TNS3	protein_coding
ENSG00000221845	ENST00000408988	7	1	47694842	47701246	C7orf65	protein_coding
ENSG00000158683	ENST00000289672	7	-1	47814250	47988088	PKD1L1	protein_coding
ENSG00000136275	ENST00000258776	7	1	47834889	47859428	C7orf69	protein_coding
ENSG00000136275	ENST00000418326	7	1	47835022	47859445	C7orf69	protein_coding
ENSG00000158683	ENST00000433506	7	-1	47849008	47852835	PKD1L1	protein_coding
ENSG00000136273	ENST00000258774	7	-1	48002885	48019140	HUS1	protein_coding
ENSG00000136273	ENST00000432325	7	-1	48004763	48019150	HUS1	protein_coding
ENSG00000136273	ENST00000432627	7	-1	48008842	48019101	HUS1	protein_coding
ENSG00000136273	ENST00000446009	7	-1	48015252	48019150	HUS1	protein_coding
ENSG00000164744	ENST00000453071	7	-1	48026745	48056905	SUN3	protein_coding
ENSG00000164744	ENST00000297325	7	-1	48026745	48068695	SUN3	protein_coding
ENSG00000164744	ENST00000412371	7	-1	48026748	48045608	SUN3	protein_coding
ENSG00000164744	ENST00000412142	7	-1	48026748	48068716	SUN3	protein_coding
ENSG00000164744	ENST00000395572	7	-1	48026750	48068716	SUN3	protein_coding
ENSG00000164744	ENST00000453192	7	-1	48026753	48068645	SUN3	protein_coding
ENSG00000164744	ENST00000438771	7	-1	48026927	48048660	SUN3	protein_coding
ENSG00000164746	ENST00000420324	7	1	48075108	48100850	C7orf57	protein_coding
ENSG00000164746	ENST00000430738	7	1	48075108	48100901	C7orf57	protein_coding
ENSG00000164746	ENST00000435376	7	1	48075108	48100901	C7orf57	protein_coding
ENSG00000164746	ENST00000539619	7	1	48075117	48100891	C7orf57	protein_coding
ENSG00000164746	ENST00000348904	7	1	48075117	48100894	C7orf57	protein_coding
ENSG00000183696	ENST00000416681	7	1	48128225	48143004	UPP1	protein_coding
ENSG00000183696	ENST00000331803	7	1	48128241	48148330	UPP1	protein_coding
ENSG00000183696	ENST00000432131	7	1	48128258	48139311	UPP1	protein_coding
ENSG00000183696	ENST00000341253	7	1	48128355	48148314	UPP1	protein_coding
ENSG00000183696	ENST00000395564	7	1	48128834	48148016	UPP1	protein_coding
ENSG00000183696	ENST00000436673	7	1	48128862	48143010	UPP1	protein_coding
ENSG00000183696	ENST00000429491	7	1	48128973	48148012	UPP1	protein_coding
ENSG00000179869	ENST00000435803	7	1	48211057	48687091	ABCA13	protein_coding
ENSG00000179869	ENST00000411975	7	1	48494660	48687092	ABCA13	protein_coding
ENSG00000179869	ENST00000544596	7	1	48494660	48687092	ABCA13	protein_coding
ENSG00000179869	ENST00000435451	7	1	48547468	48559741	ABCA13	protein_coding
ENSG00000267970	ENST00000596947	7	1	48887362	48891221	AC004899.1	protein_coding
ENSG00000188730	ENST00000340652	7	1	49813257	49961546	VWC2	protein_coding
ENSG00000042813	ENST00000046087	7	-1	49977037	50132860	ZPBP	protein_coding
ENSG00000042813	ENST00000419417	7	-1	49977124	50132832	ZPBP	protein_coding
ENSG00000042813	ENST00000450231	7	-1	50121370	50160925	ZPBP	protein_coding
ENSG00000164500	ENST00000297001	7	1	50135632	50199426	C7orf72	protein_coding
ENSG00000185811	ENST00000413698	7	1	50344324	50437142	IKZF1	protein_coding
ENSG00000185811	ENST00000359197	7	1	50344378	50470223	IKZF1	protein_coding
ENSG00000185811	ENST00000440768	7	1	50344378	50470223	IKZF1	protein_coding
ENSG00000185811	ENST00000331340	7	1	50344378	50472799	IKZF1	protein_coding
ENSG00000185811	ENST00000343574	7	1	50344378	50472799	IKZF1	protein_coding
ENSG00000185811	ENST00000346667	7	1	50344378	50472799	IKZF1	protein_coding
ENSG00000185811	ENST00000349824	7	1	50344378	50472799	IKZF1	protein_coding
ENSG00000185811	ENST00000357364	7	1	50344378	50472799	IKZF1	protein_coding
ENSG00000185811	ENST00000438033	7	1	50348317	50468574	IKZF1	protein_coding
ENSG00000185811	ENST00000439701	7	1	50348318	50470264	IKZF1	protein_coding
ENSG00000185811	ENST00000426121	7	1	50367245	50467707	IKZF1	protein_coding
ENSG00000132436	ENST00000356889	7	-1	50511831	50518022	FIGNL1	protein_coding
ENSG00000132436	ENST00000395556	7	-1	50511831	50518048	FIGNL1	protein_coding
ENSG00000132436	ENST00000433017	7	-1	50512175	50518088	FIGNL1	protein_coding
ENSG00000132436	ENST00000419119	7	-1	50512840	50517422	FIGNL1	protein_coding
ENSG00000132436	ENST00000435566	7	-1	50514485	50518086	FIGNL1	protein_coding
ENSG00000132436	ENST00000436590	7	-1	50514610	50517788	FIGNL1	protein_coding
ENSG00000132436	ENST00000422854	7	-1	50514679	50518066	FIGNL1	protein_coding
ENSG00000132436	ENST00000440350	7	-1	50514693	50517393	FIGNL1	protein_coding
ENSG00000132436	ENST00000420829	7	-1	50514826	50518034	FIGNL1	protein_coding
ENSG00000132436	ENST00000448788	7	-1	50514881	50518034	FIGNL1	protein_coding
ENSG00000132437	ENST00000357936	7	-1	50526134	50628751	DDC	protein_coding
ENSG00000132437	ENST00000431062	7	-1	50526138	50611817	DDC	protein_coding
ENSG00000132437	ENST00000426377	7	-1	50526138	50628751	DDC	protein_coding
ENSG00000132437	ENST00000444124	7	-1	50526163	50633154	DDC	protein_coding
ENSG00000132437	ENST00000430300	7	-1	50526175	50611680	DDC	protein_coding
ENSG00000132437	ENST00000380984	7	-1	50560345	50628745	DDC	protein_coding
ENSG00000132437	ENST00000420203	7	-1	50611692	50632031	DDC	protein_coding
ENSG00000106070	ENST00000398810	7	-1	50657760	50772998	GRB10	protein_coding
ENSG00000106070	ENST00000439599	7	-1	50657760	50778604	GRB10	protein_coding
ENSG00000106070	ENST00000398812	7	-1	50657760	50800050	GRB10	protein_coding
ENSG00000106070	ENST00000335866	7	-1	50657760	50861159	GRB10	protein_coding
ENSG00000106070	ENST00000402578	7	-1	50657765	50794815	GRB10	protein_coding
ENSG00000106070	ENST00000403097	7	-1	50657765	50860666	GRB10	protein_coding
ENSG00000106070	ENST00000406641	7	-1	50660045	50823761	GRB10	protein_coding
ENSG00000106070	ENST00000357271	7	-1	50660277	50800050	GRB10	protein_coding
ENSG00000106070	ENST00000407526	7	-1	50660277	50823756	GRB10	protein_coding
ENSG00000106070	ENST00000401949	7	-1	50660277	50850264	GRB10	protein_coding
ENSG00000106070	ENST00000402497	7	-1	50660307	50861133	GRB10	protein_coding
ENSG00000106070	ENST00000428711	7	-1	50685578	50694627	GRB10	protein_coding
ENSG00000106070	ENST00000439044	7	-1	50742133	50861129	GRB10	protein_coding
ENSG00000106078	ENST00000431948	7	-1	51083909	51258640	COBL	protein_coding
ENSG00000106078	ENST00000445054	7	-1	51083909	51261132	COBL	protein_coding
ENSG00000106078	ENST00000265136	7	-1	51083909	51384496	COBL	protein_coding
ENSG00000106078	ENST00000395542	7	-1	51083910	51384515	COBL	protein_coding
ENSG00000106078	ENST00000452534	7	-1	51096877	51261286	COBL	protein_coding
ENSG00000106078	ENST00000395540	7	-1	51132096	51384515	COBL	protein_coding
ENSG00000106078	ENST00000441453	7	-1	51138525	51384461	COBL	protein_coding
ENSG00000106078	ENST00000449281	7	-1	51258695	51384168	COBL	protein_coding
ENSG00000221900	ENST00000408890	7	1	53103349	53104617	POM121L12	protein_coding
ENSG00000170419	ENST00000302287	7	1	54610018	54620224	VSTM2A	protein_coding
ENSG00000170419	ENST00000407838	7	1	54610018	54638773	VSTM2A	protein_coding
ENSG00000170419	ENST00000404951	7	1	54610109	54638188	VSTM2A	protein_coding
ENSG00000170419	ENST00000402026	7	1	54610141	54620220	VSTM2A	protein_coding
ENSG00000170419	ENST00000402613	7	1	54610298	54637139	VSTM2A	protein_coding
ENSG00000132432	ENST00000395535	7	-1	54819943	54826939	SEC61G	protein_coding
ENSG00000132432	ENST00000352861	7	-1	54819944	54826939	SEC61G	protein_coding
ENSG00000132432	ENST00000415949	7	-1	54819946	54827667	SEC61G	protein_coding
ENSG00000132432	ENST00000450622	7	-1	54819950	54826875	SEC61G	protein_coding
ENSG00000146648	ENST00000455089	7	1	55086714	55270769	EGFR	protein_coding
ENSG00000146648	ENST00000342916	7	1	55086725	55236328	EGFR	protein_coding
ENSG00000146648	ENST00000344576	7	1	55086726	55238738	EGFR	protein_coding
ENSG00000146648	ENST00000420316	7	1	55086727	55224644	EGFR	protein_coding
ENSG00000146648	ENST00000275493	7	1	55086794	55279321	EGFR	protein_coding
ENSG00000146648	ENST00000442591	7	1	55086811	55324313	EGFR	protein_coding
ENSG00000146648	ENST00000450046	7	1	55177416	55214417	EGFR	protein_coding
ENSG00000146648	ENST00000454757	7	1	55177540	55273591	EGFR	protein_coding
ENSG00000132434	ENST00000254770	7	1	55433141	55501435	LANCL2	protein_coding
ENSG00000154978	ENST00000285279	7	-1	55538306	55640218	VOPP1	protein_coding
ENSG00000154978	ENST00000433959	7	-1	55538307	55605387	VOPP1	protein_coding
ENSG00000154978	ENST00000545390	7	-1	55538307	55606350	VOPP1	protein_coding
ENSG00000154978	ENST00000428648	7	-1	55538307	55639561	VOPP1	protein_coding
ENSG00000154978	ENST00000428097	7	-1	55539630	55594715	VOPP1	protein_coding
ENSG00000154978	ENST00000418904	7	-1	55539896	55620545	VOPP1	protein_coding
ENSG00000154978	ENST00000454227	7	-1	55540402	55621580	VOPP1	protein_coding
ENSG00000154978	ENST00000453256	7	-1	55540447	55583770	VOPP1	protein_coding
ENSG00000154978	ENST00000427700	7	-1	55540470	55639980	VOPP1	protein_coding
ENSG00000154978	ENST00000455023	7	-1	55540578	55607320	VOPP1	protein_coding
ENSG00000154978	ENST00000414113	7	-1	55540610	55605387	VOPP1	protein_coding
ENSG00000154978	ENST00000417399	7	-1	55540708	55589559	VOPP1	protein_coding
ENSG00000154978	ENST00000452832	7	-1	55560037	55640153	VOPP1	protein_coding
ENSG00000154997	ENST00000388975	7	-1	55861237	55930482	SEPT14	protein_coding
ENSG00000249773	ENST00000426595	7	1	55954970	56022932	MRPS17	protein_coding
ENSG00000178665	ENST00000429591	7	1	55980331	56009918	ZNF713	protein_coding
ENSG00000146729	ENST00000446692	7	1	56019486	56052570	GBAS	protein_coding
ENSG00000239789	ENST00000285298	7	1	56019512	56024192	MRPS17	protein_coding
ENSG00000239789	ENST00000443449	7	1	56019656	56022865	MRPS17	protein_coding
ENSG00000146729	ENST00000322090	7	1	56032274	56067874	GBAS	protein_coding
ENSG00000146729	ENST00000446778	7	1	56032274	56067874	GBAS	protein_coding
ENSG00000146729	ENST00000437587	7	1	56032655	56062631	GBAS	protein_coding
ENSG00000146733	ENST00000275605	7	-1	56078760	56119297	PSPH	protein_coding
ENSG00000146733	ENST00000395471	7	-1	56078761	56119297	PSPH	protein_coding
ENSG00000146733	ENST00000421626	7	-1	56082724	56101849	PSPH	protein_coding
ENSG00000146733	ENST00000419984	7	-1	56088766	56118981	PSPH	protein_coding
ENSG00000146733	ENST00000421312	7	-1	56088766	56119160	PSPH	protein_coding
ENSG00000146733	ENST00000424596	7	-1	56088874	56119139	PSPH	protein_coding
ENSG00000146733	ENST00000413218	7	-1	56088899	56119085	PSPH	protein_coding
ENSG00000146733	ENST00000416592	7	-1	56088899	56119160	PSPH	protein_coding
ENSG00000146731	ENST00000275603	7	1	56119323	56131682	CCT6A	protein_coding
ENSG00000146731	ENST00000335503	7	1	56119378	56131682	CCT6A	protein_coding
ENSG00000146731	ENST00000540286	7	1	56119467	56131094	CCT6A	protein_coding
ENSG00000129103	ENST00000395436	7	1	56131695	56147817	SUMF2	protein_coding
ENSG00000129103	ENST00000275607	7	1	56131917	56148362	SUMF2	protein_coding
ENSG00000129103	ENST00000434526	7	1	56131917	56148363	SUMF2	protein_coding
ENSG00000129103	ENST00000395435	7	1	56131947	56147880	SUMF2	protein_coding
ENSG00000129103	ENST00000413952	7	1	56131948	56146195	SUMF2	protein_coding
ENSG00000129103	ENST00000342190	7	1	56131948	56148363	SUMF2	protein_coding
ENSG00000129103	ENST00000437307	7	1	56131977	56147525	SUMF2	protein_coding
ENSG00000129103	ENST00000413756	7	1	56131982	56147429	SUMF2	protein_coding
ENSG00000129103	ENST00000451338	7	1	56132014	56147260	SUMF2	protein_coding
ENSG00000164776	ENST00000452681	7	-1	56148440	56160644	PHKG1	protein_coding
ENSG00000164776	ENST00000537360	7	-1	56148440	56160644	PHKG1	protein_coding
ENSG00000164776	ENST00000297373	7	-1	56148675	56160689	PHKG1	protein_coding
ENSG00000164776	ENST00000446428	7	-1	56149410	56160625	PHKG1	protein_coding
ENSG00000164776	ENST00000432123	7	-1	56149707	56160639	PHKG1	protein_coding
ENSG00000106153	ENST00000395422	7	-1	56169262	56174269	CHCHD2	protein_coding
ENSG00000185290	ENST00000329309	7	-1	56182374	56184093	NUPR1L	protein_coding
ENSG00000185177	ENST00000331162	7	-1	57187321	57207571	ZNF479	protein_coding
ENSG00000182111	ENST00000420713	7	1	57509883	57533252	ZNF716	protein_coding
ENSG00000230000	ENST00000456890	7	1	62809239	62812151	AC006455.1	protein_coding
ENSG00000268181	ENST00000593633	7	-1	62858414	62858860	AC073188.1	protein_coding
ENSG00000257482	ENST00000550760	7	1	63505821	63538927	ZNF727	protein_coding
ENSG00000197123	ENST00000421025	7	1	63688852	63727309	ZNF679	protein_coding
ENSG00000197123	ENST00000255746	7	1	63709496	63727300	ZNF679	protein_coding
ENSG00000234444	ENST00000438373	7	1	63771206	63796663	ZNF736	protein_coding
ENSG00000234444	ENST00000355095	7	1	63773186	63810017	ZNF736	protein_coding
ENSG00000234444	ENST00000423484	7	1	63774407	63815238	ZNF736	protein_coding
ENSG00000173041	ENST00000309683	7	-1	63980262	64023484	ZNF680	protein_coding
ENSG00000173041	ENST00000447137	7	-1	63985077	64023419	ZNF680	protein_coding
ENSG00000196247	ENST00000360117	7	1	64126511	64166957	ZNF107	protein_coding
ENSG00000196247	ENST00000344930	7	1	64126576	64171404	ZNF107	protein_coding
ENSG00000196247	ENST00000423627	7	1	64139551	64171399	ZNF107	protein_coding
ENSG00000196247	ENST00000395391	7	1	64149733	64171401	ZNF107	protein_coding
ENSG00000197008	ENST00000307355	7	1	64254766	64292580	ZNF138	protein_coding
ENSG00000197008	ENST00000359735	7	1	64254771	64294026	ZNF138	protein_coding
ENSG00000197008	ENST00000494380	7	1	64254803	64292181	ZNF138	protein_coding
ENSG00000197008	ENST00000440155	7	1	64254803	64292620	ZNF138	protein_coding
ENSG00000197008	ENST00000440598	7	1	64254806	64293705	ZNF138	protein_coding
ENSG00000197008	ENST00000437743	7	1	64254806	64294042	ZNF138	protein_coding
