ENSG00000178591	ENST00000382410	20	1	68351	77174	DEFB125	protein_coding
ENSG00000172296	ENST00000399002	20	1	12989642	13147411	SPTLC3	protein_coding
ENSG00000172296	ENST00000378194	20	1	12989822	13140975	SPTLC3	protein_coding
ENSG00000172296	ENST00000450297	20	1	12989997	13060515	SPTLC3	protein_coding
ENSG00000172296	ENST00000431275	20	1	13107293	13145118	SPTLC3	protein_coding
ENSG00000101230	ENST00000262487	20	1	13202418	13281298	ISM1	protein_coding
ENSG00000089123	ENST00000539805	20	-1	13246709	13619575	TASP1	protein_coding
ENSG00000089123	ENST00000337743	20	-1	13370039	13619587	TASP1	protein_coding
ENSG00000089123	ENST00000455532	20	-1	13463874	13619550	TASP1	protein_coding
ENSG00000089123	ENST00000434275	20	-1	13595314	13610658	TASP1	protein_coding
ENSG00000089123	ENST00000544472	20	-1	13597251	13619564	TASP1	protein_coding
ENSG00000089048	ENST00000202816	20	-1	13694969	13765532	ESF1	protein_coding
ENSG00000101247	ENST00000378106	20	1	13765596	13799067	NDUFAF5	protein_coding
ENSG00000101247	ENST00000463598	20	1	13765696	13797874	NDUFAF5	protein_coding
ENSG00000101251	ENST00000284951	20	-1	13830049	13971255	SEL1L2	protein_coding
ENSG00000101251	ENST00000378072	20	-1	13830049	13971262	SEL1L2	protein_coding
ENSG00000101251	ENST00000473203	20	-1	13894508	13977089	SEL1L2	protein_coding
ENSG00000172264	ENST00000217246	20	1	13976015	16033842	MACROD2	protein_coding
ENSG00000172264	ENST00000310348	20	1	13976410	16030521	MACROD2	protein_coding
ENSG00000125848	ENST00000378053	20	-1	14303634	14318254	FLRT3	protein_coding
ENSG00000125848	ENST00000341420	20	-1	14304641	14318262	FLRT3	protein_coding
ENSG00000172264	ENST00000402914	20	1	15177504	16033842	MACROD2	protein_coding
ENSG00000172264	ENST00000378058	20	1	15843450	16030583	MACROD2	protein_coding
ENSG00000172264	ENST00000407045	20	1	15966433	16030714	MACROD2	protein_coding
ENSG00000089177	ENST00000354981	20	-1	16252749	16554078	KIF16B	protein_coding
ENSG00000089177	ENST00000355755	20	-1	16252750	16554078	KIF16B	protein_coding
ENSG00000089177	ENST00000378003	20	-1	16252750	16554078	KIF16B	protein_coding
ENSG00000089177	ENST00000408042	20	-1	16347488	16554078	KIF16B	protein_coding
ENSG00000089177	ENST00000450176	20	-1	16360395	16385512	KIF16B	protein_coding
ENSG00000125870	ENST00000377943	20	1	16710606	16722421	SNRPB2	protein_coding
ENSG00000125870	ENST00000246071	20	1	16710629	16722421	SNRPB2	protein_coding
ENSG00000125879	ENST00000246081	20	1	16729003	16732809	OTOR	protein_coding
ENSG00000125851	ENST00000377899	20	1	17206752	17465223	PCSK2	protein_coding
ENSG00000125851	ENST00000262545	20	1	17207636	17465223	PCSK2	protein_coding
ENSG00000125851	ENST00000536609	20	1	17207701	17462928	PCSK2	protein_coding
ENSG00000125864	ENST00000377873	20	-1	17474550	17512014	BFSP1	protein_coding
ENSG00000125864	ENST00000377868	20	-1	17474550	17539605	BFSP1	protein_coding
ENSG00000125864	ENST00000544874	20	-1	17474551	17539483	BFSP1	protein_coding
ENSG00000125864	ENST00000536626	20	-1	17474551	17549865	BFSP1	protein_coding
ENSG00000125868	ENST00000246069	20	1	17550508	17590564	DSTN	protein_coding
ENSG00000125868	ENST00000474024	20	1	17550727	17588887	DSTN	protein_coding
ENSG00000125844	ENST00000246043	20	-1	17594323	17641152	RRBP1	protein_coding
ENSG00000125844	ENST00000377813	20	-1	17594323	17662878	RRBP1	protein_coding
ENSG00000125844	ENST00000377807	20	-1	17594323	17662928	RRBP1	protein_coding
ENSG00000125844	ENST00000360807	20	-1	17594323	17662940	RRBP1	protein_coding
ENSG00000125844	ENST00000455029	20	-1	17594773	17662705	RRBP1	protein_coding
ENSG00000125844	ENST00000398782	20	-1	17640251	17662940	RRBP1	protein_coding
ENSG00000125888	ENST00000545418	20	1	17674317	17716505	BANF2	protein_coding
ENSG00000125888	ENST00000427254	20	1	17680587	17705796	BANF2	protein_coding
ENSG00000125888	ENST00000377805	20	1	17680593	17716516	BANF2	protein_coding
ENSG00000125888	ENST00000246090	20	1	17680605	17716516	BANF2	protein_coding
ENSG00000089006	ENST00000377759	20	-1	17922241	17949363	SNX5	protein_coding
ENSG00000089006	ENST00000377768	20	-1	17922241	17949623	SNX5	protein_coding
ENSG00000089006	ENST00000431277	20	-1	17929534	17949101	SNX5	protein_coding
ENSG00000089006	ENST00000419004	20	-1	17930776	17949154	SNX5	protein_coding
ENSG00000089006	ENST00000606557	20	-1	17948331	17949417	SNX5	protein_coding
ENSG00000089006	ENST00000606602	20	-1	17948331	17949428	SNX5	protein_coding
ENSG00000089006	ENST00000481323	20	-1	17948562	17949454	SNX5	protein_coding
ENSG00000089006	ENST00000486039	20	-1	17948751	17949437	SNX5	protein_coding
ENSG00000125871	ENST00000377710	20	1	17949556	17971765	MGME1	protein_coding
ENSG00000125871	ENST00000377709	20	1	17949716	17971765	MGME1	protein_coding
ENSG00000125871	ENST00000377704	20	1	17949758	17971765	MGME1	protein_coding
ENSG00000125850	ENST00000278780	20	-1	18004796	18038521	OVOL2	protein_coding
ENSG00000232838	ENST00000432901	20	1	18118517	18123813	PET117	protein_coding
ENSG00000149474	ENST00000464792	20	1	18118762	18123473	CSRP2BP	protein_coding
ENSG00000149474	ENST00000435364	20	1	18122964	18169031	CSRP2BP	protein_coding
ENSG00000149474	ENST00000377681	20	1	18123096	18169031	CSRP2BP	protein_coding
ENSG00000149474	ENST00000489634	20	1	18125743	18169031	CSRP2BP	protein_coding
ENSG00000125846	ENST00000377671	20	1	18269121	18297640	ZNF133	protein_coding
ENSG00000125846	ENST00000360010	20	1	18269149	18295750	ZNF133	protein_coding
ENSG00000125846	ENST00000396026	20	1	18269155	18297635	ZNF133	protein_coding
ENSG00000125846	ENST00000402618	20	1	18269164	18297569	ZNF133	protein_coding
ENSG00000125846	ENST00000401790	20	1	18269171	18297637	ZNF133	protein_coding
ENSG00000125846	ENST00000434018	20	1	18269173	18295923	ZNF133	protein_coding
ENSG00000125846	ENST00000538547	20	1	18269173	18297638	ZNF133	protein_coding
ENSG00000125846	ENST00000535822	20	1	18269178	18297630	ZNF133	protein_coding
ENSG00000125846	ENST00000316358	20	1	18278629	18297640	ZNF133	protein_coding
ENSG00000125846	ENST00000425686	20	1	18285729	18296032	ZNF133	protein_coding
ENSG00000089091	ENST00000262547	20	-1	18364013	18447829	DZANK1	protein_coding
ENSG00000089091	ENST00000329494	20	-1	18364013	18447829	DZANK1	protein_coding
ENSG00000089091	ENST00000357236	20	-1	18364013	18447829	DZANK1	protein_coding
ENSG00000089091	ENST00000358866	20	-1	18364015	18446025	DZANK1	protein_coding
ENSG00000132664	ENST00000377603	20	1	18447771	18465287	POLR3F	protein_coding
ENSG00000089050	ENST00000337227	20	-1	18467184	18477887	RBBP9	protein_coding
ENSG00000101310	ENST00000450074	20	1	18488137	18507175	SEC23B	protein_coding
ENSG00000101310	ENST00000262544	20	1	18488199	18541766	SEC23B	protein_coding
ENSG00000101310	ENST00000336714	20	1	18488199	18542059	SEC23B	protein_coding
ENSG00000101310	ENST00000377475	20	1	18488223	18542059	SEC23B	protein_coding
ENSG00000101310	ENST00000377465	20	1	18488706	18542059	SEC23B	protein_coding
ENSG00000101310	ENST00000422877	20	1	18523012	18541477	SEC23B	protein_coding
ENSG00000125821	ENST00000377452	20	1	18568537	18744561	DTD1	protein_coding
ENSG00000149443	ENST00000278779	20	-1	18790372	18810797	C20orf78	protein_coding
ENSG00000132631	ENST00000377428	20	1	18794370	18795033	SCP2D1	protein_coding
ENSG00000185052	ENST00000328041	20	1	19193290	19703581	SLC24A3	protein_coding
ENSG00000268628	ENST00000598007	20	-1	19738296	19738679	AL121761.2	protein_coding
ENSG00000132669	ENST00000255006	20	1	19867165	19983101	RIN2	protein_coding
ENSG00000132669	ENST00000440354	20	1	19870210	19981992	RIN2	protein_coding
ENSG00000173418	ENST00000334982	20	1	19997760	20014273	NAA20	protein_coding
ENSG00000173418	ENST00000310450	20	1	19997954	20014273	NAA20	protein_coding
ENSG00000173418	ENST00000398602	20	1	19998034	20014299	NAA20	protein_coding
ENSG00000101343	ENST00000377327	20	-1	20015012	20036690	CRNKL1	protein_coding
ENSG00000101343	ENST00000377340	20	-1	20015012	20036690	CRNKL1	protein_coding
ENSG00000101343	ENST00000536226	20	-1	20015018	20033110	CRNKL1	protein_coding
ENSG00000089101	ENST00000340348	20	1	20033158	20147085	C20orf26	protein_coding
ENSG00000089101	ENST00000389656	20	1	20033158	20246090	C20orf26	protein_coding
ENSG00000089101	ENST00000377309	20	1	20033158	20341346	C20orf26	protein_coding
ENSG00000089101	ENST00000377306	20	1	20033196	20152980	C20orf26	protein_coding
ENSG00000089101	ENST00000245957	20	1	20033196	20341346	C20orf26	protein_coding
ENSG00000089101	ENST00000377303	20	1	20033202	20056260	C20orf26	protein_coding
ENSG00000089101	ENST00000475466	20	1	20033223	20055868	C20orf26	protein_coding
ENSG00000089101	ENST00000451767	20	1	20037290	20152977	C20orf26	protein_coding
ENSG00000089101	ENST00000472660	20	1	20054536	20079393	C20orf26	protein_coding
ENSG00000089101	ENST00000431753	20	1	20150023	20209091	C20orf26	protein_coding
ENSG00000089101	ENST00000377293	20	1	20202584	20246477	C20orf26	protein_coding
ENSG00000173404	ENST00000310227	20	1	20348765	20351590	INSM1	protein_coding
ENSG00000188559	ENST00000430436	20	-1	20370196	20620544	RALGAPA2	protein_coding
ENSG00000188559	ENST00000202677	20	-1	20373411	20693131	RALGAPA2	protein_coding
ENSG00000188559	ENST00000427175	20	-1	20451577	20493244	RALGAPA2	protein_coding
ENSG00000088930	ENST00000377191	20	1	21283942	21370463	XRN2	protein_coding
ENSG00000088930	ENST00000430571	20	1	21283983	21370263	XRN2	protein_coding
ENSG00000088930	ENST00000539513	20	1	21284432	21370463	XRN2	protein_coding
ENSG00000125816	ENST00000351817	20	-1	21376005	21378666	NKX2-4	protein_coding
ENSG00000125820	ENST00000377142	20	-1	21491648	21494664	NKX2-2	protein_coding
ENSG00000125813	ENST00000398485	20	1	21686297	21696620	PAX1	protein_coding
ENSG00000125813	ENST00000444366	20	1	21686861	21695747	PAX1	protein_coding
ENSG00000125798	ENST00000419308	20	-1	22561643	22565101	FOXA2	protein_coding
ENSG00000125798	ENST00000377115	20	-1	22561643	22566093	FOXA2	protein_coding
ENSG00000132671	ENST00000255008	20	1	23016057	23017314	SSTR4	protein_coding
ENSG00000178726	ENST00000377103	20	-1	23026270	23030378	THBD	protein_coding
ENSG00000125810	ENST00000246006	20	-1	23059986	23066977	CD93	protein_coding
ENSG00000269407	ENST00000596205	20	-1	23330015	23334066	AL096677.1	protein_coding
ENSG00000132661	ENST00000254998	20	1	23331373	23335414	NXT1	protein_coding
ENSG00000125812	ENST00000544236	20	1	23342787	23351207	GZF1	protein_coding
ENSG00000125812	ENST00000542987	20	1	23342819	23351296	GZF1	protein_coding
ENSG00000125812	ENST00000338121	20	1	23342819	23353700	GZF1	protein_coding
ENSG00000125812	ENST00000424216	20	1	23342957	23345166	GZF1	protein_coding
ENSG00000125812	ENST00000377051	20	1	23345021	23353682	GZF1	protein_coding
ENSG00000125814	ENST00000377026	20	-1	23355159	23402125	NAPB	protein_coding
ENSG00000125814	ENST00000398425	20	-1	23355166	23402098	NAPB	protein_coding
ENSG00000125814	ENST00000432543	20	-1	23357498	23402110	NAPB	protein_coding
ENSG00000125823	ENST00000347397	20	1	23420322	23425567	CSTL1	protein_coding
ENSG00000125823	ENST00000246020	20	1	23420885	23425567	CSTL1	protein_coding
ENSG00000125831	ENST00000377009	20	-1	23431040	23433482	CST11	protein_coding
ENSG00000125831	ENST00000377007	20	-1	23431040	23433494	CST11	protein_coding
ENSG00000125815	ENST00000449810	20	1	23471738	23476526	CST8	protein_coding
ENSG00000125815	ENST00000246012	20	1	23471766	23476655	CST8	protein_coding
ENSG00000101435	ENST00000376979	20	-1	23545369	23549386	CST9L	protein_coding
ENSG00000173335	ENST00000376971	20	-1	23583047	23586513	CST9	protein_coding
ENSG00000101439	ENST00000398411	20	-1	23608534	23618582	CST3	protein_coding
ENSG00000101439	ENST00000376925	20	-1	23614285	23618663	CST3	protein_coding
ENSG00000101439	ENST00000398409	20	-1	23614294	23619110	CST3	protein_coding
ENSG00000101441	ENST00000217423	20	-1	23666277	23669677	CST4	protein_coding
ENSG00000170373	ENST00000304749	20	-1	23728190	23731574	CST1	protein_coding
ENSG00000170373	ENST00000398402	20	-1	23728368	23731905	CST1	protein_coding
ENSG00000170369	ENST00000304725	20	-1	23804406	23807368	CST2	protein_coding
ENSG00000170367	ENST00000304710	20	-1	23856572	23860387	CST5	protein_coding
ENSG00000149435	ENST00000286890	20	-1	23965690	23967432	GGTLC1	protein_coding
ENSG00000149435	ENST00000278765	20	-1	23965690	23967512	GGTLC1	protein_coding
ENSG00000149435	ENST00000335694	20	-1	23965690	23969416	GGTLC1	protein_coding
ENSG00000101463	ENST00000376862	20	1	24449835	24647252	SYNDIG1	protein_coding
ENSG00000077984	ENST00000376835	20	1	24929866	24940562	CST7	protein_coding
ENSG00000077984	ENST00000480798	20	1	24929866	24940564	CST7	protein_coding
ENSG00000101474	ENST00000451442	20	-1	24943561	24973278	APMAP	protein_coding
ENSG00000101474	ENST00000217456	20	-1	24943561	24973615	APMAP	protein_coding
ENSG00000101474	ENST00000447138	20	-1	24943581	24973360	APMAP	protein_coding
ENSG00000154930	ENST00000323482	20	-1	24986868	25038818	ACSS1	protein_coding
ENSG00000154930	ENST00000537502	20	-1	24986874	25013308	ACSS1	protein_coding
ENSG00000154930	ENST00000432802	20	-1	24987496	25039616	ACSS1	protein_coding
ENSG00000154930	ENST00000542618	20	-1	24988144	25013339	ACSS1	protein_coding
ENSG00000154930	ENST00000376726	20	-1	25026574	25039616	ACSS1	protein_coding
ENSG00000100987	ENST00000429762	20	-1	25051521	25062767	VSX1	protein_coding
ENSG00000100987	ENST00000444511	20	-1	25052122	25062767	VSX1	protein_coding
ENSG00000100987	ENST00000424574	20	-1	25053245	25062996	VSX1	protein_coding
ENSG00000100987	ENST00000451258	20	-1	25053250	25062996	VSX1	protein_coding
ENSG00000100987	ENST00000376709	20	-1	25056104	25062996	VSX1	protein_coding
ENSG00000100987	ENST00000376707	20	-1	25059179	25062767	VSX1	protein_coding
ENSG00000100987	ENST00000398332	20	-1	25062077	25062996	VSX1	protein_coding
ENSG00000197586	ENST00000354989	20	1	25176329	25207365	ENTPD6	protein_coding
ENSG00000197586	ENST00000360031	20	1	25176337	25207365	ENTPD6	protein_coding
ENSG00000197586	ENST00000376652	20	1	25176356	25207365	ENTPD6	protein_coding
ENSG00000197586	ENST00000439162	20	1	25176362	25199250	ENTPD6	protein_coding
ENSG00000197586	ENST00000433417	20	1	25176366	25203606	ENTPD6	protein_coding
ENSG00000197586	ENST00000417467	20	1	25176372	25198217	ENTPD6	protein_coding
ENSG00000197586	ENST00000433259	20	1	25176393	25207365	ENTPD6	protein_coding
ENSG00000197586	ENST00000427553	20	1	25176411	25198217	ENTPD6	protein_coding
ENSG00000197586	ENST00000435520	20	1	25176428	25194012	ENTPD6	protein_coding
ENSG00000197586	ENST00000418890	20	1	25176429	25197353	ENTPD6	protein_coding
ENSG00000197586	ENST00000425813	20	1	25176475	25201969	ENTPD6	protein_coding
ENSG00000197586	ENST00000447877	20	1	25187980	25205953	ENTPD6	protein_coding
ENSG00000197586	ENST00000376666	20	1	25193976	25207365	ENTPD6	protein_coding
ENSG00000268302	ENST00000593352	20	-1	25207122	25207370	AL035252.1	protein_coding
ENSG00000100994	ENST00000216962	20	1	25228705	25278650	PYGB	protein_coding
ENSG00000100994	ENST00000428458	20	1	25270484	25277104	PYGB	protein_coding
ENSG00000100997	ENST00000376542	20	-1	25275379	25371619	ABHD12	protein_coding
ENSG00000100997	ENST00000339157	20	-1	25280834	25371612	ABHD12	protein_coding
ENSG00000100997	ENST00000576316	20	-1	25283899	25290134	ABHD12	protein_coding
ENSG00000100997	ENST00000491682	20	-1	25287469	25320385	ABHD12	protein_coding
ENSG00000100997	ENST00000471287	20	-1	25289093	25370770	ABHD12	protein_coding
ENSG00000100997	ENST00000450393	20	-1	25290135	25320367	ABHD12	protein_coding
ENSG00000101003	ENST00000262460	20	1	25388363	25429191	GINS1	protein_coding
ENSG00000101003	ENST00000429262	20	1	25388365	25426978	GINS1	protein_coding
ENSG00000101004	ENST00000278886	20	-1	25433341	25566153	NINL	protein_coding
ENSG00000101004	ENST00000422516	20	-1	25433341	25566153	NINL	protein_coding
ENSG00000101004	ENST00000336104	20	-1	25443019	25459663	NINL	protein_coding
ENSG00000170191	ENST00000304788	20	-1	25593571	25604811	NANP	protein_coding
ENSG00000130684	ENST00000376436	20	-1	25654851	25667593	ZNF337	protein_coding
ENSG00000130684	ENST00000252979	20	-1	25654851	25677477	ZNF337	protein_coding
ENSG00000130684	ENST00000538750	20	-1	25655647	25667346	ZNF337	protein_coding
ENSG00000175170	ENST00000376404	20	-1	25744102	25848786	FAM182B	protein_coding
ENSG00000175170	ENST00000376403	20	-1	25754654	25843837	FAM182B	protein_coding
ENSG00000175170	ENST00000584071	20	-1	25755659	25842213	FAM182B	protein_coding
ENSG00000149531	ENST00000278882	20	1	29611857	29634010	FRG1B	protein_coding
ENSG00000149531	ENST00000439954	20	1	29611879	29628413	FRG1B	protein_coding
ENSG00000149531	ENST00000358464	20	1	29611879	29634006	FRG1B	protein_coding
ENSG00000215547	ENST00000400552	20	1	29845467	29847435	DEFB115	protein_coding
ENSG00000215545	ENST00000400549	20	-1	29891015	29896388	DEFB116	protein_coding
ENSG00000131068	ENST00000253381	20	1	29956421	29961726	DEFB118	protein_coding
ENSG00000180483	ENST00000339144	20	-1	29964967	29978393	DEFB119	protein_coding
ENSG00000180483	ENST00000376321	20	-1	29964967	29978406	DEFB119	protein_coding
ENSG00000180483	ENST00000376315	20	-1	29976771	29978286	DEFB119	protein_coding
ENSG00000204548	ENST00000376314	20	-1	29992672	29994069	DEFB121	protein_coding
ENSG00000180424	ENST00000376309	20	1	30028322	30038060	DEFB123	protein_coding
ENSG00000180383	ENST00000317676	20	-1	30053309	30060816	DEFB124	protein_coding
ENSG00000088320	ENST00000201979	20	1	30063096	30072708	REM1	protein_coding
ENSG00000101294	ENST00000335574	20	1	30102231	30157370	HM13	protein_coding
ENSG00000101294	ENST00000340852	20	1	30102231	30157370	HM13	protein_coding
ENSG00000101294	ENST00000398174	20	1	30102231	30157370	HM13	protein_coding
ENSG00000101294	ENST00000376127	20	1	30102262	30157345	HM13	protein_coding
ENSG00000101294	ENST00000344042	20	1	30102324	30149533	HM13	protein_coding
ENSG00000125968	ENST00000376112	20	1	30193086	30194318	ID1	protein_coding
ENSG00000125968	ENST00000376105	20	1	30193092	30194313	ID1	protein_coding
ENSG00000131055	ENST00000376075	20	1	30225691	30232809	COX4I2	protein_coding
ENSG00000171552	ENST00000376062	20	-1	30252255	30310400	BCL2L1	protein_coding
ENSG00000171552	ENST00000376055	20	-1	30252255	30310663	BCL2L1	protein_coding
ENSG00000171552	ENST00000307677	20	-1	30252255	30310701	BCL2L1	protein_coding
ENSG00000171552	ENST00000420653	20	-1	30252263	30310705	BCL2L1	protein_coding
ENSG00000171552	ENST00000450273	20	-1	30253838	30311703	BCL2L1	protein_coding
ENSG00000268457	ENST00000597287	20	1	30309001	30309134	AL160175.1	protein_coding
ENSG00000171552	ENST00000422920	20	-1	30309458	30310901	BCL2L1	protein_coding
ENSG00000171552	ENST00000456404	20	-1	30309458	30311757	BCL2L1	protein_coding
ENSG00000171552	ENST00000420488	20	-1	30309458	30311792	BCL2L1	protein_coding
ENSG00000171552	ENST00000439267	20	-1	30309479	30311792	BCL2L1	protein_coding
ENSG00000171552	ENST00000434194	20	-1	30309876	30310351	BCL2L1	protein_coding
ENSG00000088325	ENST00000300403	20	1	30327074	30389608	TPX2	protein_coding
ENSG00000088325	ENST00000340513	20	1	30327074	30389608	TPX2	protein_coding
ENSG00000101306	ENST00000375994	20	1	30407111	30422492	MYLK2	protein_coding
ENSG00000101306	ENST00000375985	20	1	30407176	30422492	MYLK2	protein_coding
ENSG00000179772	ENST00000375978	20	-1	30432103	30433420	FOXS1	protein_coding
ENSG00000149599	ENST00000447647	20	-1	30435440	30437361	DUSP15	protein_coding
ENSG00000149599	ENST00000278979	20	-1	30435440	30458467	DUSP15	protein_coding
ENSG00000149599	ENST00000398083	20	-1	30448870	30457801	DUSP15	protein_coding
ENSG00000149599	ENST00000486996	20	-1	30448870	30458028	DUSP15	protein_coding
ENSG00000149599	ENST00000398084	20	-1	30448870	30458083	DUSP15	protein_coding
ENSG00000149599	ENST00000375966	20	-1	30448870	30458432	DUSP15	protein_coding
ENSG00000149599	ENST00000339738	20	-1	30448870	30458550	DUSP15	protein_coding
ENSG00000149599	ENST00000428829	20	-1	30451710	30458375	DUSP15	protein_coding
ENSG00000131044	ENST00000310998	20	1	30458505	30526015	TTLL9	protein_coding
ENSG00000131044	ENST00000535842	20	1	30458505	30530858	TTLL9	protein_coding
ENSG00000131044	ENST00000375921	20	1	30458505	30532764	TTLL9	protein_coding
ENSG00000131044	ENST00000375938	20	1	30458505	30532764	TTLL9	protein_coding
ENSG00000131044	ENST00000375934	20	1	30467632	30530810	TTLL9	protein_coding
ENSG00000131044	ENST00000375922	20	1	30467632	30532101	TTLL9	protein_coding
ENSG00000088356	ENST00000202017	20	-1	30532758	30539895	PDRG1	protein_coding
ENSG00000260903	ENST00000562532	20	1	30555805	30591190	XKR7	protein_coding
ENSG00000101331	ENST00000300415	20	1	30598245	30619984	CCM2L	protein_coding
ENSG00000101331	ENST00000262659	20	1	30598253	30619983	CCM2L	protein_coding
ENSG00000101331	ENST00000452892	20	1	30607021	30619983	CCM2L	protein_coding
ENSG00000101336	ENST00000534862	20	1	30639991	30689655	HCK	protein_coding
ENSG00000101336	ENST00000538448	20	1	30639991	30689655	HCK	protein_coding
ENSG00000101336	ENST00000375862	20	1	30640000	30689322	HCK	protein_coding
ENSG00000101336	ENST00000520553	20	1	30640045	30689659	HCK	protein_coding
ENSG00000101336	ENST00000518730	20	1	30640064	30689322	HCK	protein_coding
ENSG00000101336	ENST00000375852	20	1	30640064	30689659	HCK	protein_coding
ENSG00000101337	ENST00000398022	20	1	30697309	30755061	TM9SF4	protein_coding
ENSG00000101337	ENST00000217315	20	1	30697539	30755061	TM9SF4	protein_coding
ENSG00000126003	ENST00000246229	20	-1	30780306	30795594	PLAGL2	protein_coding
ENSG00000101346	ENST00000375749	20	1	30795683	30826470	POFUT1	protein_coding
ENSG00000101346	ENST00000375730	20	1	30795696	30805726	POFUT1	protein_coding
ENSG00000101346	ENST00000539210	20	1	30795696	30822649	POFUT1	protein_coding
ENSG00000101350	ENST00000375712	20	1	30865467	30922814	KIF3B	protein_coding
ENSG00000101350	ENST00000418717	20	1	30898293	30919532	KIF3B	protein_coding
ENSG00000171456	ENST00000375687	20	1	30946155	31027122	ASXL1	protein_coding
ENSG00000171456	ENST00000542461	20	1	30946162	31016226	ASXL1	protein_coding
ENSG00000171456	ENST00000497249	20	1	30946614	30960033	ASXL1	protein_coding
ENSG00000171456	ENST00000375689	20	1	30947368	30960356	ASXL1	protein_coding
ENSG00000171456	ENST00000306058	20	1	30947550	31027121	ASXL1	protein_coding
ENSG00000171456	ENST00000553345	20	1	31018665	31021213	ASXL1	protein_coding
ENSG00000197183	ENST00000359676	20	-1	31030862	31071274	C20orf112	protein_coding
ENSG00000197183	ENST00000326071	20	-1	31052583	31071385	C20orf112	protein_coding
ENSG00000197183	ENST00000375677	20	-1	31052583	31099210	C20orf112	protein_coding
ENSG00000197183	ENST00000375678	20	-1	31052583	31124200	C20orf112	protein_coding
ENSG00000197183	ENST00000201961	20	-1	31073340	31172630	C20orf112	protein_coding
ENSG00000197183	ENST00000419612	20	-1	31097587	31108657	C20orf112	protein_coding
ENSG00000204393	ENST00000375670	20	1	31175281	31196695	RP11-410N8.4	protein_coding
ENSG00000204393	ENST00000375671	20	1	31189439	31196571	RP11-410N8.4	protein_coding
ENSG00000149600	ENST00000278980	20	-1	31290493	31331803	COMMD7	protein_coding
ENSG00000149600	ENST00000446419	20	-1	31290505	31331261	COMMD7	protein_coding
ENSG00000149600	ENST00000474815	20	-1	31292276	31331212	COMMD7	protein_coding
ENSG00000088305	ENST00000328111	20	1	31350191	31397162	DNMT3B	protein_coding
ENSG00000088305	ENST00000348286	20	1	31350230	31397162	DNMT3B	protein_coding
ENSG00000088305	ENST00000353855	20	1	31350230	31397162	DNMT3B	protein_coding
ENSG00000088305	ENST00000443239	20	1	31350402	31396086	DNMT3B	protein_coding
ENSG00000088305	ENST00000344505	20	1	31350415	31397161	DNMT3B	protein_coding
ENSG00000088305	ENST00000375623	20	1	31350424	31388709	DNMT3B	protein_coding
ENSG00000088305	ENST00000456297	20	1	31350448	31395875	DNMT3B	protein_coding
ENSG00000088305	ENST00000201963	20	1	31367658	31397162	DNMT3B	protein_coding
ENSG00000101367	ENST00000375571	20	1	31407699	31438211	MAPRE1	protein_coding
ENSG00000215529	ENST00000400522	20	1	31446729	31494679	EFCAB8	protein_coding
ENSG00000215529	ENST00000439060	20	1	31499459	31519144	EFCAB8	protein_coding
ENSG00000215529	ENST00000457731	20	1	31547651	31549006	EFCAB8	protein_coding
ENSG00000167098	ENST00000375523	20	-1	31571579	31592213	SUN5	protein_coding
ENSG00000167098	ENST00000356173	20	-1	31571579	31592239	SUN5	protein_coding
ENSG00000167098	ENST00000420875	20	-1	31587659	31592113	SUN5	protein_coding
ENSG00000167098	ENST00000375519	20	-1	31587659	31592165	SUN5	protein_coding
ENSG00000078898	ENST00000170150	20	1	31595406	31611515	BPIFB2	protein_coding
ENSG00000167104	ENST00000349552	20	1	31619454	31631853	BPIFB6	protein_coding
ENSG00000186190	ENST00000375494	20	1	31643230	31661434	BPIFB3	protein_coding
ENSG00000186191	ENST00000375483	20	1	31669333	31699557	BPIFB4	protein_coding
ENSG00000131050	ENST00000253362	20	1	31749574	31769218	BPIFA2	protein_coding
ENSG00000131050	ENST00000354932	20	1	31755960	31769218	BPIFA2	protein_coding
ENSG00000131059	ENST00000375454	20	1	31805133	31815564	BPIFA3	protein_coding
ENSG00000131059	ENST00000375452	20	1	31805158	31815564	BPIFA3	protein_coding
ENSG00000269117	ENST00000601172	20	1	31823091	31823387	AL121901.1	protein_coding
ENSG00000198183	ENST00000354297	20	1	31823801	31831115	BPIFA1	protein_coding
ENSG00000198183	ENST00000375413	20	1	31823801	31831115	BPIFA1	protein_coding
ENSG00000198183	ENST00000375422	20	1	31823801	31831115	BPIFA1	protein_coding
ENSG00000125999	ENST00000423645	20	1	31861286	31878839	BPIFB1	protein_coding
ENSG00000125999	ENST00000253354	20	1	31870941	31897684	BPIFB1	protein_coding
ENSG00000101391	ENST00000427097	20	-1	31946645	31975339	CDK5RAP1	protein_coding
ENSG00000101391	ENST00000473997	20	-1	31946645	31989323	CDK5RAP1	protein_coding
ENSG00000101391	ENST00000339269	20	-1	31946645	31989367	CDK5RAP1	protein_coding
ENSG00000101391	ENST00000346416	20	-1	31946645	31989367	CDK5RAP1	protein_coding
ENSG00000101391	ENST00000357886	20	-1	31946645	31989367	CDK5RAP1	protein_coding
ENSG00000101391	ENST00000544843	20	-1	31948030	31989325	CDK5RAP1	protein_coding
ENSG00000101400	ENST00000217381	20	-1	31995761	32031698	SNTA1	protein_coding
ENSG00000078699	ENST00000342704	20	1	32077893	32233347	CBFA2T2	protein_coding
ENSG00000078699	ENST00000375279	20	1	32077923	32237842	CBFA2T2	protein_coding
ENSG00000078699	ENST00000344201	20	1	32150140	32211760	CBFA2T2	protein_coding
