ENSG00000257115	ENST00000550708	14	1	18601045	18602129	OR11H12	protein_coding
ENSG00000092010	ENST00000561435	14	1	24136227	24138967	PSME1	protein_coding
ENSG00000100908	ENST00000560403	14	-1	24138965	24141570	EMC9	protein_coding
ENSG00000100908	ENST00000419198	14	-1	24138965	24141585	EMC9	protein_coding
ENSG00000100908	ENST00000216799	14	-1	24138965	24141588	EMC9	protein_coding
ENSG00000100911	ENST00000560410	14	-1	24143365	24146605	PSME2	protein_coding
ENSG00000100911	ENST00000615264	14	-1	24143365	24146646	PSME2	protein_coding
ENSG00000100911	ENST00000216802	14	-1	24143365	24147221	PSME2	protein_coding
ENSG00000100911	ENST00000559056	14	-1	24144203	24146314	PSME2	protein_coding
ENSG00000100911	ENST00000630027	14	-1	24145858	24146646	PSME2	protein_coding
ENSG00000092098	ENST00000560875	14	1	24146683	24147867	RNF31	protein_coding
ENSG00000092098	ENST00000559308	14	1	24146685	24149487	RNF31	protein_coding
ENSG00000092098	ENST00000559533	14	1	24146740	24150254	RNF31	protein_coding
ENSG00000092098	ENST00000557991	14	1	24146751	24148656	RNF31	protein_coding
ENSG00000092098	ENST00000560071	14	1	24146877	24149511	RNF31	protein_coding
ENSG00000092098	ENST00000559275	14	1	24146887	24160659	RNF31	protein_coding
ENSG00000092098	ENST00000324103	14	1	24147379	24160661	RNF31	protein_coding
ENSG00000092098	ENST00000559260	14	1	24147500	24149425	RNF31	protein_coding
ENSG00000092098	ENST00000560787	14	1	24148082	24160654	RNF31	protein_coding
ENSG00000092098	ENST00000560754	14	1	24154960	24157335	RNF31	protein_coding
ENSG00000092098	ENST00000559719	14	1	24157520	24160655	RNF31	protein_coding
ENSG00000213928	ENST00000396864	14	1	24161053	24166565	IRF9	protein_coding
ENSG00000213928	ENST00000557894	14	1	24161273	24166392	IRF9	protein_coding
ENSG00000213928	ENST00000559284	14	1	24161293	24164103	IRF9	protein_coding
ENSG00000213928	ENST00000560275	14	1	24161301	24164739	IRF9	protein_coding
ENSG00000213928	ENST00000324076	14	1	24162996	24166224	IRF9	protein_coding
ENSG00000100918	ENST00000620473	14	1	24171853	24180257	REC8	protein_coding
ENSG00000100918	ENST00000557806	14	1	24172015	24172996	REC8	protein_coding
ENSG00000100918	ENST00000611366	14	1	24172025	24180254	REC8	protein_coding
ENSG00000100918	ENST00000560501	14	1	24172611	24176884	REC8	protein_coding
ENSG00000196497	ENST00000354464	14	-1	24180219	24188964	IPO4	protein_coding
ENSG00000196497	ENST00000561462	14	-1	24180220	24184675	IPO4	protein_coding
ENSG00000196497	ENST00000558233	14	-1	24180364	24183272	IPO4	protein_coding
ENSG00000196497	ENST00000625289	14	-1	24187561	24188787	IPO4	protein_coding
ENSG00000100926	ENST00000261789	14	-1	24189143	24195687	TM9SF1	protein_coding
ENSG00000100926	ENST00000528669	14	-1	24189149	24195408	TM9SF1	protein_coding
ENSG00000254692	ENST00000530611	14	-1	24189157	24213473	AL136295.1	protein_coding
ENSG00000100926	ENST00000524835	14	-1	24189401	24195637	TM9SF1	protein_coding
ENSG00000100926	ENST00000532632	14	-1	24189537	24195417	TM9SF1	protein_coding
ENSG00000100926	ENST00000396854	14	-1	24190042	24195618	TM9SF1	protein_coding
ENSG00000100926	ENST00000528895	14	-1	24192713	24195350	TM9SF1	protein_coding
ENSG00000100926	ENST00000530563	14	-1	24192731	24195334	TM9SF1	protein_coding
ENSG00000100926	ENST00000530468	14	-1	24192843	24195584	TM9SF1	protein_coding
ENSG00000100926	ENST00000525592	14	-1	24192888	24195687	TM9SF1	protein_coding
ENSG00000100926	ENST00000528010	14	-1	24192985	24195587	TM9SF1	protein_coding
ENSG00000139908	ENST00000339917	14	1	24205720	24208246	TSSK4	protein_coding
ENSG00000139908	ENST00000556621	14	1	24205728	24208203	TSSK4	protein_coding
ENSG00000139908	ENST00000287913	14	1	24205756	24208248	TSSK4	protein_coding
ENSG00000139908	ENST00000428351	14	1	24205858	24208248	TSSK4	protein_coding
ENSG00000139908	ENST00000555092	14	1	24205941	24208248	TSSK4	protein_coding
ENSG00000139908	ENST00000553766	14	1	24207256	24208362	TSSK4	protein_coding
ENSG00000254505	ENST00000347519	14	-1	24209583	24213869	CHMP4A	protein_coding
ENSG00000254505	ENST00000530996	14	-1	24209624	24213489	CHMP4A	protein_coding
ENSG00000254505	ENST00000609024	14	-1	24209860	24213488	CHMP4A	protein_coding
ENSG00000254505	ENST00000533011	14	-1	24210348	24212704	CHMP4A	protein_coding
ENSG00000213920	ENST00000288087	14	-1	24213937	24216067	MDP1	protein_coding
ENSG00000213920	ENST00000396833	14	-1	24213943	24216065	MDP1	protein_coding
ENSG00000255526	ENST00000534348	14	-1	24214096	24232352	NEDD8-MDP1	protein_coding
ENSG00000129559	ENST00000250495	14	-1	24216852	24232454	NEDD8	protein_coding
ENSG00000129559	ENST00000524927	14	-1	24217716	24232354	NEDD8	protein_coding
ENSG00000100938	ENST00000620807	14	1	24232422	24239239	GMPR2	protein_coding
ENSG00000100938	ENST00000355299	14	1	24232422	24239242	GMPR2	protein_coding
ENSG00000100938	ENST00000559836	14	1	24232442	24239242	GMPR2	protein_coding
ENSG00000100938	ENST00000560139	14	1	24232636	24237099	GMPR2	protein_coding
ENSG00000100938	ENST00000559910	14	1	24232636	24239204	GMPR2	protein_coding
ENSG00000100938	ENST00000348719	14	1	24232651	24239239	GMPR2	protein_coding
ENSG00000100938	ENST00000561035	14	1	24232666	24237287	GMPR2	protein_coding
ENSG00000100938	ENST00000559409	14	1	24232676	24236140	GMPR2	protein_coding
ENSG00000100938	ENST00000558865	14	1	24232686	24238387	GMPR2	protein_coding
ENSG00000100938	ENST00000558279	14	1	24232750	24236010	GMPR2	protein_coding
ENSG00000100938	ENST00000399440	14	1	24232872	24239242	GMPR2	protein_coding
ENSG00000100938	ENST00000420554	14	1	24232901	24239242	GMPR2	protein_coding
ENSG00000100938	ENST00000557854	14	1	24232923	24239242	GMPR2	protein_coding
ENSG00000100938	ENST00000559104	14	1	24232947	24239242	GMPR2	protein_coding
ENSG00000100938	ENST00000456667	14	1	24232948	24239234	GMPR2	protein_coding
ENSG00000100938	ENST00000558483	14	1	24236096	24239046	GMPR2	protein_coding
ENSG00000100938	ENST00000559943	14	1	24237273	24238826	GMPR2	protein_coding
ENSG00000100938	ENST00000558748	14	1	24238246	24239242	GMPR2	protein_coding
ENSG00000100938	ENST00000559479	14	1	24238331	24239240	GMPR2	protein_coding
ENSG00000100938	ENST00000558932	14	1	24238379	24238800	GMPR2	protein_coding
ENSG00000100938	ENST00000558788	14	1	24238589	24239241	GMPR2	protein_coding
ENSG00000092330	ENST00000560019	14	-1	24239643	24240474	TINF2	protein_coding
ENSG00000092330	ENST00000559969	14	-1	24239643	24242618	TINF2	protein_coding
ENSG00000092330	ENST00000399423	14	-1	24239643	24242663	TINF2	protein_coding
ENSG00000092330	ENST00000267415	14	-1	24239643	24242674	TINF2	protein_coding
ENSG00000092330	ENST00000646753	14	-1	24239647	24242605	TINF2	protein_coding
ENSG00000092330	ENST00000626689	14	-1	24239647	24242674	TINF2	protein_coding
ENSG00000092330	ENST00000558566	14	-1	24239682	24242613	TINF2	protein_coding
ENSG00000092330	ENST00000559019	14	-1	24240483	24242632	TINF2	protein_coding
ENSG00000092330	ENST00000557921	14	-1	24240501	24242407	TINF2	protein_coding
ENSG00000092330	ENST00000558476	14	-1	24240603	24242585	TINF2	protein_coding
ENSG00000092295	ENST00000206765	14	-1	24249114	24263210	TGM1	protein_coding
ENSG00000092295	ENST00000544573	14	-1	24249208	24263180	TGM1	protein_coding
ENSG00000092295	ENST00000559669	14	-1	24254123	24255056	TGM1	protein_coding
ENSG00000092295	ENST00000559136	14	-1	24255454	24260158	TGM1	protein_coding
ENSG00000092295	ENST00000558074	14	-1	24261798	24263538	TGM1	protein_coding
ENSG00000092295	ENST00000560443	14	-1	24262159	24264264	TGM1	protein_coding
ENSG00000092295	ENST00000560478	14	-1	24262202	24264238	TGM1	protein_coding
ENSG00000092295	ENST00000560226	14	-1	24262227	24263540	TGM1	protein_coding
ENSG00000092295	ENST00000561067	14	-1	24262325	24264432	TGM1	protein_coding
ENSG00000100949	ENST00000560521	14	-1	24265538	24268163	RABGGTA	protein_coding
ENSG00000100949	ENST00000399409	14	-1	24265538	24271599	RABGGTA	protein_coding
ENSG00000100949	ENST00000216840	14	-1	24265538	24271739	RABGGTA	protein_coding
ENSG00000100949	ENST00000560777	14	-1	24265568	24270001	RABGGTA	protein_coding
ENSG00000157379	ENST00000288111	14	-1	24290598	24299833	DHRS1	protein_coding
ENSG00000157379	ENST00000396813	14	-1	24290600	24299460	DHRS1	protein_coding
ENSG00000196943	ENST00000267425	14	1	24299862	24309124	NOP9	protein_coding
ENSG00000196943	ENST00000396802	14	1	24299879	24305216	NOP9	protein_coding
ENSG00000196943	ENST00000557362	14	1	24302405	24306655	NOP9	protein_coding
ENSG00000136305	ENST00000554411	14	-1	24305096	24308263	CIDEB	protein_coding
ENSG00000136305	ENST00000336557	14	-1	24305187	24311395	CIDEB	protein_coding
ENSG00000136305	ENST00000258807	14	-1	24305187	24311422	CIDEB	protein_coding
ENSG00000136305	ENST00000556756	14	-1	24305606	24306461	CIDEB	protein_coding
ENSG00000213906	ENST00000527924	14	1	24305734	24311145	LTB4R2	protein_coding
ENSG00000213906	ENST00000528054	14	1	24308955	24312046	LTB4R2	protein_coding
ENSG00000213906	ENST00000533293	14	1	24310140	24312053	LTB4R2	protein_coding
ENSG00000213906	ENST00000543919	14	1	24310151	24312053	LTB4R2	protein_coding
ENSG00000213906	ENST00000530080	14	1	24310171	24311621	LTB4R2	protein_coding
ENSG00000213903	ENST00000553481	14	1	24311450	24315958	LTB4R	protein_coding
ENSG00000213903	ENST00000345363	14	1	24311499	24316946	LTB4R	protein_coding
ENSG00000213903	ENST00000396789	14	1	24313311	24318036	LTB4R	protein_coding
ENSG00000213903	ENST00000556141	14	1	24313914	24316647	LTB4R	protein_coding
ENSG00000213903	ENST00000396782	14	1	24314700	24316946	LTB4R	protein_coding
ENSG00000129467	ENST00000310677	14	-1	24318349	24335071	ADCY4	protein_coding
ENSG00000129467	ENST00000554068	14	-1	24318364	24335071	ADCY4	protein_coding
ENSG00000129467	ENST00000418030	14	-1	24318392	24334747	ADCY4	protein_coding
ENSG00000129467	ENST00000556932	14	-1	24325824	24329468	ADCY4	protein_coding
ENSG00000258973	ENST00000555591	14	-1	24332310	24337382	AL096870.1	protein_coding
ENSG00000129467	ENST00000559167	14	-1	24332537	24335071	ADCY4	protein_coding
ENSG00000129467	ENST00000561138	14	-1	24332802	24335071	ADCY4	protein_coding
ENSG00000129465	ENST00000216274	14	-1	24336021	24340045	RIPK3	protein_coding
ENSG00000129465	ENST00000554569	14	-1	24336676	24337402	RIPK3	protein_coding
ENSG00000100968	ENST00000413692	14	1	24366911	24379604	NFATC4	protein_coding
ENSG00000100968	ENST00000554591	14	1	24366939	24377908	NFATC4	protein_coding
ENSG00000100968	ENST00000554966	14	1	24367260	24377705	NFATC4	protein_coding
ENSG00000100968	ENST00000555590	14	1	24367260	24377705	NFATC4	protein_coding
ENSG00000100968	ENST00000424781	14	1	24367260	24379604	NFATC4	protein_coding
ENSG00000100968	ENST00000539237	14	1	24367364	24379604	NFATC4	protein_coding
ENSG00000100968	ENST00000556279	14	1	24367468	24377705	NFATC4	protein_coding
ENSG00000100968	ENST00000553469	14	1	24367502	24377705	NFATC4	protein_coding
ENSG00000100968	ENST00000554050	14	1	24368020	24378056	NFATC4	protein_coding
ENSG00000100968	ENST00000554903	14	1	24368070	24369828	NFATC4	protein_coding
ENSG00000100968	ENST00000554779	14	1	24368186	24372586	NFATC4	protein_coding
ENSG00000100968	ENST00000250373	14	1	24368200	24379604	NFATC4	protein_coding
ENSG00000100968	ENST00000553708	14	1	24368341	24379604	NFATC4	protein_coding
ENSG00000100968	ENST00000557674	14	1	24368999	24370057	NFATC4	protein_coding
ENSG00000100968	ENST00000553879	14	1	24369082	24377728	NFATC4	protein_coding
ENSG00000100968	ENST00000554344	14	1	24369153	24377705	NFATC4	protein_coding
ENSG00000100968	ENST00000554661	14	1	24369153	24377705	NFATC4	protein_coding
ENSG00000100968	ENST00000556169	14	1	24369153	24377705	NFATC4	protein_coding
ENSG00000100968	ENST00000422617	14	1	24369153	24379604	NFATC4	protein_coding
ENSG00000100968	ENST00000557451	14	1	24369153	24379604	NFATC4	protein_coding
ENSG00000100968	ENST00000555453	14	1	24369167	24378055	NFATC4	protein_coding
ENSG00000100968	ENST00000554473	14	1	24372815	24377705	NFATC4	protein_coding
ENSG00000100968	ENST00000556759	14	1	24372815	24378024	NFATC4	protein_coding
ENSG00000100968	ENST00000555167	14	1	24372815	24379604	NFATC4	protein_coding
ENSG00000100968	ENST00000557767	14	1	24374123	24377705	NFATC4	protein_coding
ENSG00000100968	ENST00000555393	14	1	24374123	24378001	NFATC4	protein_coding
ENSG00000100968	ENST00000555802	14	1	24374123	24378001	NFATC4	protein_coding
ENSG00000205978	ENST00000382554	14	1	24398786	24419288	NYNRIN	protein_coding
ENSG00000139899	ENST00000267406	14	-1	24426532	24429525	CBLN3	protein_coding
ENSG00000139899	ENST00000555436	14	-1	24427605	24430954	CBLN3	protein_coding
ENSG00000100441	ENST00000251343	14	1	24429286	24441834	KHNYN	protein_coding
ENSG00000100441	ENST00000556842	14	1	24429935	24437617	KHNYN	protein_coding
ENSG00000100441	ENST00000553935	14	1	24429938	24438408	KHNYN	protein_coding
ENSG00000100441	ENST00000556510	14	1	24430224	24431665	KHNYN	protein_coding
ENSG00000100441	ENST00000554268	14	1	24432794	24437425	KHNYN	protein_coding
ENSG00000100445	ENST00000399395	14	-1	24439766	24442803	SDR39U1	protein_coding
ENSG00000100445	ENST00000553930	14	-1	24439779	24442858	SDR39U1	protein_coding
ENSG00000100445	ENST00000538105	14	-1	24439782	24442448	SDR39U1	protein_coding
ENSG00000100445	ENST00000554698	14	-1	24439785	24442694	SDR39U1	protein_coding
ENSG00000100445	ENST00000555365	14	-1	24439902	24442765	SDR39U1	protein_coding
ENSG00000100445	ENST00000553343	14	-1	24440138	24442375	SDR39U1	protein_coding
ENSG00000100445	ENST00000556249	14	-1	24440177	24442441	SDR39U1	protein_coding
ENSG00000100445	ENST00000555225	14	-1	24440177	24442453	SDR39U1	protein_coding
ENSG00000100445	ENST00000555355	14	-1	24440204	24442266	SDR39U1	protein_coding
ENSG00000100445	ENST00000556523	14	-1	24440264	24442437	SDR39U1	protein_coding
ENSG00000092009	ENST00000250378	14	-1	24505353	24508265	CMA1	protein_coding
ENSG00000092009	ENST00000206446	14	-1	24505506	24508265	CMA1	protein_coding
ENSG00000100448	ENST00000216336	14	-1	24573556	24576260	CTSG	protein_coding
ENSG00000100450	ENST00000216338	14	-1	24606480	24609658	GZMH	protein_coding
ENSG00000100450	ENST00000557220	14	-1	24606485	24609667	GZMH	protein_coding
ENSG00000100450	ENST00000382548	14	-1	24606485	24609699	GZMH	protein_coding
ENSG00000100453	ENST00000415355	14	-1	24630954	24634209	GZMB	protein_coding
ENSG00000100453	ENST00000216341	14	-1	24630954	24634267	GZMB	protein_coding
ENSG00000100453	ENST00000616551	14	-1	24630971	24634160	GZMB	protein_coding
ENSG00000100453	ENST00000382540	14	-1	24630971	24634267	GZMB	protein_coding
ENSG00000100453	ENST00000382542	14	-1	24631014	24634160	GZMB	protein_coding
ENSG00000100453	ENST00000526004	14	-1	24631539	24634196	GZMB	protein_coding
ENSG00000168952	ENST00000396700	14	-1	24809656	25050064	STXBP6	protein_coding
ENSG00000168952	ENST00000323944	14	-1	24809662	25050297	STXBP6	protein_coding
ENSG00000168952	ENST00000419632	14	-1	24812087	25049889	STXBP6	protein_coding
ENSG00000168952	ENST00000546511	14	-1	24812192	25049000	STXBP6	protein_coding
ENSG00000168952	ENST00000550887	14	-1	24812300	25010640	STXBP6	protein_coding
ENSG00000168952	ENST00000548369	14	-1	24812492	24819477	STXBP6	protein_coding
ENSG00000139910	ENST00000465357	14	-1	26445888	26597486	NOVA1	protein_coding
ENSG00000139910	ENST00000539517	14	-1	26445889	26597754	NOVA1	protein_coding
ENSG00000139910	ENST00000449198	14	-1	26448528	26596075	NOVA1	protein_coding
ENSG00000139910	ENST00000347476	14	-1	26448718	26595499	NOVA1	protein_coding
ENSG00000139910	ENST00000549146	14	-1	26448828	26595626	NOVA1	protein_coding
ENSG00000139910	ENST00000549571	14	-1	26448852	26597082	NOVA1	protein_coding
ENSG00000139910	ENST00000344429	14	-1	26470118	26597440	NOVA1	protein_coding
ENSG00000139910	ENST00000547619	14	-1	26471951	26597495	NOVA1	protein_coding
ENSG00000139910	ENST00000574031	14	-1	26479017	26597460	NOVA1	protein_coding
ENSG00000176165	ENST00000313071	14	1	28765388	28770277	FOXG1	protein_coding
ENSG00000184304	ENST00000616995	14	-1	29576479	29927512	PRKD1	protein_coding
ENSG00000184304	ENST00000331968	14	-1	29576481	29927742	PRKD1	protein_coding
ENSG00000184304	ENST00000415220	14	-1	29576942	29927642	PRKD1	protein_coding
ENSG00000184304	ENST00000546371	14	-1	29630572	29634474	PRKD1	protein_coding
ENSG00000184304	ENST00000549503	14	-1	29663812	30191898	PRKD1	protein_coding
ENSG00000092140	ENST00000206595	14	1	30559123	30620063	G2E3	protein_coding
ENSG00000092140	ENST00000550944	14	1	30559158	30592447	G2E3	protein_coding
ENSG00000092140	ENST00000438909	14	1	30559158	30616669	G2E3	protein_coding
ENSG00000092140	ENST00000553504	14	1	30559310	30616672	G2E3	protein_coding
ENSG00000092140	ENST00000554714	14	1	30574535	30593504	G2E3	protein_coding
ENSG00000092140	ENST00000547532	14	1	30577756	30593639	G2E3	protein_coding
ENSG00000092140	ENST00000555429	14	1	30577761	30589484	G2E3	protein_coding
ENSG00000092140	ENST00000552515	14	1	30593592	30605565	G2E3	protein_coding
ENSG00000092108	ENST00000458591	14	1	30622112	30735812	SCFD1	protein_coding
ENSG00000092108	ENST00000544052	14	1	30622319	30735789	SCFD1	protein_coding
ENSG00000092108	ENST00000557076	14	1	30622328	30649583	SCFD1	protein_coding
ENSG00000092108	ENST00000553693	14	1	30622329	30650626	SCFD1	protein_coding
ENSG00000092108	ENST00000396629	14	1	30622332	30735791	SCFD1	protein_coding
ENSG00000092108	ENST00000469043	14	1	30639777	30658358	SCFD1	protein_coding
ENSG00000100473	ENST00000216361	14	1	30874514	30890100	COCH	protein_coding
ENSG00000100473	ENST00000396618	14	1	30874524	30890618	COCH	protein_coding
ENSG00000100473	ENST00000644874	14	1	30874535	30890618	COCH	protein_coding
ENSG00000100473	ENST00000555117	14	1	30874559	30894928	COCH	protein_coding
ENSG00000100473	ENST00000475087	14	1	30874572	30895065	COCH	protein_coding
ENSG00000100473	ENST00000556908	14	1	30874745	30880734	COCH	protein_coding
ENSG00000100473	ENST00000555881	14	1	30874763	30885620	COCH	protein_coding
ENSG00000100473	ENST00000460581	14	1	30874764	30890616	COCH	protein_coding
ENSG00000100473	ENST00000643575	14	1	30874892	30895029	COCH	protein_coding
ENSG00000100473	ENST00000468826	14	1	30880587	30890616	COCH	protein_coding
ENSG00000196792	ENST00000355683	14	-1	30893799	31026401	STRN3	protein_coding
ENSG00000196792	ENST00000357479	14	-1	30895203	31026382	STRN3	protein_coding
ENSG00000196792	ENST00000554991	14	-1	30913524	30935304	STRN3	protein_coding
ENSG00000196792	ENST00000556577	14	-1	30913524	30936621	STRN3	protein_coding
ENSG00000196792	ENST00000555152	14	-1	30947112	30964509	STRN3	protein_coding
ENSG00000100478	ENST00000557346	14	1	31025106	31092999	AP4S1	protein_coding
ENSG00000100478	ENST00000622409	14	1	31025106	31096449	AP4S1	protein_coding
ENSG00000100478	ENST00000542754	14	1	31025466	31096450	AP4S1	protein_coding
ENSG00000100478	ENST00000313566	14	1	31025470	31083609	AP4S1	protein_coding
ENSG00000100478	ENST00000556232	14	1	31025647	31072973	AP4S1	protein_coding
ENSG00000100478	ENST00000216366	14	1	31025651	31086450	AP4S1	protein_coding
ENSG00000100478	ENST00000334725	14	1	31025668	31085211	AP4S1	protein_coding
ENSG00000100478	ENST00000554609	14	1	31025671	31093432	AP4S1	protein_coding
ENSG00000100478	ENST00000554345	14	1	31025683	31085789	AP4S1	protein_coding
ENSG00000100478	ENST00000555417	14	1	31026643	31066219	AP4S1	protein_coding
ENSG00000100478	ENST00000616371	14	1	31026643	31096449	AP4S1	protein_coding
ENSG00000100478	ENST00000556480	14	1	31066296	31073185	AP4S1	protein_coding
ENSG00000092148	ENST00000554882	14	-1	31100112	31127868	HECTD1	protein_coding
ENSG00000092148	ENST00000611816	14	-1	31100118	31207317	HECTD1	protein_coding
ENSG00000092148	ENST00000399332	14	-1	31100118	31207483	HECTD1	protein_coding
ENSG00000092148	ENST00000553700	14	-1	31100118	31207804	HECTD1	protein_coding
ENSG00000092148	ENST00000553957	14	-1	31113140	31168341	HECTD1	protein_coding
ENSG00000092148	ENST00000557369	14	-1	31127866	31134940	HECTD1	protein_coding
ENSG00000092148	ENST00000556224	14	-1	31144111	31207483	HECTD1	protein_coding
ENSG00000092148	ENST00000554471	14	-1	31172954	31174974	HECTD1	protein_coding
ENSG00000129493	ENST00000543095	14	-1	31291791	31420582	HEATR5A	protein_coding
ENSG00000129493	ENST00000538864	14	-1	31292867	31387191	HEATR5A	protein_coding
ENSG00000129493	ENST00000550366	14	-1	31323592	31387283	HEATR5A	protein_coding
ENSG00000129493	ENST00000550819	14	-1	31325876	31337594	HEATR5A	protein_coding
ENSG00000129493	ENST00000549719	14	-1	31326195	31345200	HEATR5A	protein_coding
ENSG00000129493	ENST00000382464	14	-1	31400266	31420531	HEATR5A	protein_coding
ENSG00000203546	ENST00000547378	14	-1	31400279	31457407	AL139353.1	protein_coding
ENSG00000129493	ENST00000549184	14	-1	31400377	31420295	HEATR5A	protein_coding
ENSG00000129480	ENST00000310850	14	-1	31446036	31457510	DTD2	protein_coding
ENSG00000129480	ENST00000356180	14	-1	31446992	31457425	DTD2	protein_coding
ENSG00000214943	ENST00000399285	14	-1	31482875	31488142	GPR33	protein_coding
ENSG00000151413	ENST00000550005	14	1	31489956	31562197	NUBPL	protein_coding
ENSG00000151413	ENST00000550649	14	1	31561385	31859124	NUBPL	protein_coding
ENSG00000151413	ENST00000281081	14	1	31561395	31861224	NUBPL	protein_coding
ENSG00000151413	ENST00000551314	14	1	31561624	31787822	NUBPL	protein_coding
ENSG00000100852	ENST00000555814	14	1	32076114	32090780	ARHGAP5	protein_coding
ENSG00000100852	ENST00000556611	14	1	32076967	32155011	ARHGAP5	protein_coding
ENSG00000100852	ENST00000539826	14	1	32076985	32155083	ARHGAP5	protein_coding
ENSG00000100852	ENST00000396582	14	1	32077074	32159728	ARHGAP5	protein_coding
ENSG00000100852	ENST00000432921	14	1	32077289	32155138	ARHGAP5	protein_coding
ENSG00000100852	ENST00000345122	14	1	32077289	32159728	ARHGAP5	protein_coding
ENSG00000100852	ENST00000433497	14	1	32077309	32157079	ARHGAP5	protein_coding
ENSG00000100852	ENST00000556191	14	1	32078231	32091089	ARHGAP5	protein_coding
ENSG00000100852	ENST00000554090	14	1	32078231	32154633	ARHGAP5	protein_coding
ENSG00000151320	ENST00000280979	14	1	32329273	32837681	AKAP6	protein_coding
ENSG00000151320	ENST00000557354	14	1	32329344	32734613	AKAP6	protein_coding
ENSG00000151320	ENST00000557102	14	1	32329349	32433817	AKAP6	protein_coding
ENSG00000151320	ENST00000557272	14	1	32329400	32830817	AKAP6	protein_coding
ENSG00000151320	ENST00000553547	14	1	32473757	32546449	AKAP6	protein_coding
ENSG00000151320	ENST00000554410	14	1	32494271	32545455	AKAP6	protein_coding
ENSG00000151320	ENST00000556638	14	1	32495072	32545520	AKAP6	protein_coding
ENSG00000151320	ENST00000554740	14	1	32735851	32774001	AKAP6	protein_coding
ENSG00000151322	ENST00000551634	14	1	32934933	33801103	NPAS3	protein_coding
ENSG00000151322	ENST00000551492	14	1	32934933	33801109	NPAS3	protein_coding
ENSG00000151322	ENST00000346562	14	1	32939243	33804176	NPAS3	protein_coding
ENSG00000151322	ENST00000548645	14	1	32939272	33801278	NPAS3	protein_coding
ENSG00000151322	ENST00000356141	14	1	32939317	33801109	NPAS3	protein_coding
ENSG00000151322	ENST00000357798	14	1	32939317	33801109	NPAS3	protein_coding
ENSG00000151322	ENST00000547068	14	1	33213678	33681042	NPAS3	protein_coding
ENSG00000151322	ENST00000551008	14	1	33215213	33681042	NPAS3	protein_coding
ENSG00000151322	ENST00000546849	14	1	33215312	33612580	NPAS3	protein_coding
ENSG00000151322	ENST00000552874	14	1	33735241	33780871	NPAS3	protein_coding
ENSG00000129521	ENST00000250457	14	-1	33924231	33951081	EGLN3	protein_coding
ENSG00000129521	ENST00000553215	14	-1	33925399	33950826	EGLN3	protein_coding
ENSG00000129521	ENST00000487915	14	-1	33929099	34222877	EGLN3	protein_coding
ENSG00000129521	ENST00000547327	14	-1	33948233	33951081	EGLN3	protein_coding
ENSG00000165389	ENST00000298130	14	-1	34432789	34462356	SPTSSA	protein_coding
ENSG00000129518	ENST00000250454	14	-1	34515929	34539710	EAPP	protein_coding
ENSG00000129518	ENST00000618169	14	-1	34516012	34539711	EAPP	protein_coding
ENSG00000129518	ENST00000554792	14	-1	34516490	34536445	EAPP	protein_coding
ENSG00000129515	ENST00000396526	14	-1	34561094	34630109	SNX6	protein_coding
ENSG00000129515	ENST00000362031	14	-1	34562409	34630183	SNX6	protein_coding
ENSG00000129515	ENST00000557265	14	-1	34586230	34630158	SNX6	protein_coding
ENSG00000129515	ENST00000555648	14	-1	34605682	34629672	SNX6	protein_coding
ENSG00000165410	ENST00000298159	14	-1	34706769	34714690	CFL2	protein_coding
ENSG00000165410	ENST00000341223	14	-1	34710387	34713828	CFL2	protein_coding
ENSG00000165410	ENST00000555765	14	-1	34712852	34714555	CFL2	protein_coding
ENSG00000165410	ENST00000556161	14	-1	34712858	34714236	CFL2	protein_coding
ENSG00000198604	ENST00000358716	14	-1	34752731	34875647	BAZ1A	protein_coding
ENSG00000198604	ENST00000382422	14	-1	34752732	34874932	BAZ1A	protein_coding
ENSG00000198604	ENST00000360310	14	-1	34752737	34875647	BAZ1A	protein_coding
ENSG00000198604	ENST00000556314	14	-1	34780116	34785974	BAZ1A	protein_coding
ENSG00000100883	ENST00000556994	14	1	34981957	35029567	SRP54	protein_coding
ENSG00000100883	ENST00000554803	14	1	34982682	34999610	SRP54	protein_coding
ENSG00000100883	ENST00000555746	14	1	34982701	35000987	SRP54	protein_coding
ENSG00000100883	ENST00000216774	14	1	34982898	35029565	SRP54	protein_coding
ENSG00000100883	ENST00000546080	14	1	34982898	35029565	SRP54	protein_coding
ENSG00000100883	ENST00000555557	14	1	34983025	35029454	SRP54	protein_coding
ENSG00000100883	ENST00000630962	14	1	34996710	35008697	SRP54	protein_coding
ENSG00000151327	ENST00000396472	14	1	35044907	35083381	FAM177A1	protein_coding
ENSG00000151327	ENST00000555211	14	1	35045117	35053408	FAM177A1	protein_coding
ENSG00000151327	ENST00000382406	14	1	35046378	35081387	FAM177A1	protein_coding
ENSG00000151327	ENST00000280987	14	1	35046403	35083383	FAM177A1	protein_coding
ENSG00000151327	ENST00000554052	14	1	35046453	35050396	FAM177A1	protein_coding
ENSG00000151327	ENST00000554794	14	1	35053200	35081103	FAM177A1	protein_coding
ENSG00000092020	ENST00000261475	14	-1	35085467	35122313	PPP2R3C	protein_coding
ENSG00000092020	ENST00000555219	14	-1	35085476	35095185	PPP2R3C	protein_coding
ENSG00000092020	ENST00000555614	14	-1	35095132	35110630	PPP2R3C	protein_coding
ENSG00000092020	ENST00000554361	14	-1	35096709	35121965	PPP2R3C	protein_coding
