ENSG00000130538	ENST00000643195	22	1	15528192	15529139	OR11H1	protein_coding
ENSG00000100121	ENST00000618722	22	1	22644475	22647903	GGTLC2	protein_coding
ENSG00000100121	ENST00000613850	22	1	22646082	22647903	GGTLC2	protein_coding
ENSG00000100121	ENST00000448514	22	1	22646346	22647741	GGTLC2	protein_coding
ENSG00000100121	ENST00000480559	22	1	22646346	22647741	GGTLC2	protein_coding
ENSG00000254709	ENST00000526893	22	1	22887780	22895825	IGLL5	protein_coding
ENSG00000254709	ENST00000532223	22	1	22887780	22896107	IGLL5	protein_coding
ENSG00000254709	ENST00000531372	22	1	22887829	22895825	IGLL5	protein_coding
ENSG00000100218	ENST00000216036	22	-1	23059415	23142093	RSPH14	protein_coding
ENSG00000128266	ENST00000615612	22	1	23070361	23125037	GNAZ	protein_coding
ENSG00000100218	ENST00000421213	22	-1	23124227	23134074	RSPH14	protein_coding
ENSG00000100218	ENST00000439064	22	-1	23131177	23138914	RSPH14	protein_coding
ENSG00000100218	ENST00000452757	22	-1	23135993	23140300	RSPH14	protein_coding
ENSG00000100218	ENST00000406876	22	-1	23136198	23145021	RSPH14	protein_coding
ENSG00000100228	ENST00000263116	22	1	23145326	23164350	RAB36	protein_coding
ENSG00000100228	ENST00000341989	22	1	23145366	23161564	RAB36	protein_coding
ENSG00000100228	ENST00000420895	22	1	23150113	23156311	RAB36	protein_coding
ENSG00000186716	ENST00000305877	22	1	23180210	23318037	BCR	protein_coding
ENSG00000186716	ENST00000359540	22	1	23180365	23315950	BCR	protein_coding
ENSG00000186716	ENST00000427791	22	1	23253960	23285114	BCR	protein_coding
ENSG00000128322	ENST00000249053	22	-1	23573125	23580239	IGLL1	protein_coding
ENSG00000128322	ENST00000330377	22	-1	23573125	23580308	IGLL1	protein_coding
ENSG00000128322	ENST00000438703	22	-1	23573369	23580302	IGLL1	protein_coding
ENSG00000189269	ENST00000317749	22	-1	23608452	23632321	DRICH1	protein_coding
ENSG00000189269	ENST00000614553	22	-1	23613287	23632023	DRICH1	protein_coding
ENSG00000159496	ENST00000401461	22	1	23688142	23699176	RGL4	protein_coding
ENSG00000159496	ENST00000612432	22	1	23690861	23698651	RGL4	protein_coding
ENSG00000159496	ENST00000615003	22	1	23690861	23699171	RGL4	protein_coding
ENSG00000159496	ENST00000290691	22	1	23690861	23699176	RGL4	protein_coding
ENSG00000159496	ENST00000423392	22	1	23691306	23698978	RGL4	protein_coding
ENSG00000159496	ENST00000452208	22	1	23696484	23699176	RGL4	protein_coding
ENSG00000187792	ENST00000341976	22	-1	23738678	23751092	ZNF70	protein_coding
ENSG00000128218	ENST00000398465	22	-1	23752743	23754409	VPREB3	protein_coding
ENSG00000128218	ENST00000248948	22	-1	23752743	23754468	VPREB3	protein_coding
ENSG00000169314	ENST00000402217	22	1	23763054	23765861	C22orf15	protein_coding
ENSG00000169314	ENST00000305199	22	1	23763207	23765861	C22orf15	protein_coding
ENSG00000169314	ENST00000382821	22	1	23763223	23765861	C22orf15	protein_coding
ENSG00000250479	ENST00000520222	22	-1	23765834	23767876	CHCHD10	protein_coding
ENSG00000250479	ENST00000401675	22	-1	23765834	23767942	CHCHD10	protein_coding
ENSG00000250479	ENST00000484558	22	-1	23765834	23768443	CHCHD10	protein_coding
ENSG00000099953	ENST00000215743	22	1	23772819	23784316	MMP11	protein_coding
ENSG00000099956	ENST00000407422	22	1	23786931	23834540	SMARCB1	protein_coding
ENSG00000099956	ENST00000644036	22	1	23786946	23838008	SMARCB1	protein_coding
ENSG00000099956	ENST00000344921	22	1	23786963	23834505	SMARCB1	protein_coding
ENSG00000099956	ENST00000263121	22	1	23787011	23834501	SMARCB1	protein_coding
ENSG00000099956	ENST00000407082	22	1	23787017	23803401	SMARCB1	protein_coding
ENSG00000099956	ENST00000417137	22	1	23787027	23816833	SMARCB1	protein_coding
ENSG00000099956	ENST00000634926	22	1	23791811	23803322	SMARCB1	protein_coding
ENSG00000099956	ENST00000635578	22	1	23791811	23803322	SMARCB1	protein_coding
ENSG00000099958	ENST00000404056	22	-1	23834503	23839006	DERL3	protein_coding
ENSG00000099958	ENST00000406855	22	-1	23834503	23839006	DERL3	protein_coding
ENSG00000099958	ENST00000318109	22	-1	23836734	23839004	DERL3	protein_coding
ENSG00000099958	ENST00000476077	22	-1	23836734	23839012	DERL3	protein_coding
ENSG00000133460	ENST00000345044	22	1	23856703	23886309	SLC2A11	protein_coding
ENSG00000133460	ENST00000403208	22	1	23856863	23870182	SLC2A11	protein_coding
ENSG00000133460	ENST00000398356	22	1	23856872	23885536	SLC2A11	protein_coding
ENSG00000133460	ENST00000405847	22	1	23856934	23877328	SLC2A11	protein_coding
ENSG00000133460	ENST00000611880	22	1	23857000	23886112	SLC2A11	protein_coding
ENSG00000133460	ENST00000316185	22	1	23857963	23884867	SLC2A11	protein_coding
ENSG00000251357	ENST00000433835	22	1	23862188	23895223	AP000350.4	protein_coding
ENSG00000240972	ENST00000215754	22	1	23894004	23895226	MIF	protein_coding
ENSG00000133433	ENST00000290765	22	-1	23957414	23961186	GSTT2B	protein_coding
ENSG00000133433	ENST00000404172	22	-1	23957619	23961153	GSTT2B	protein_coding
ENSG00000099974	ENST00000215770	22	1	23966901	23972532	DDTL	protein_coding
ENSG00000099977	ENST00000398344	22	-1	23971365	23974584	DDT	protein_coding
ENSG00000099977	ENST00000350608	22	-1	23971365	23979828	DDT	protein_coding
ENSG00000099977	ENST00000428792	22	-1	23971370	23973183	DDT	protein_coding
ENSG00000285762	ENST00000404092	22	-1	23971378	23980469	AC253536.7	protein_coding
ENSG00000099977	ENST00000403754	22	-1	23973104	23974459	DDT	protein_coding
ENSG00000099977	ENST00000430101	22	-1	23973104	23974459	DDT	protein_coding
ENSG00000276950	ENST00000621179	22	-1	23998401	24005409	GSTT4	protein_coding
ENSG00000099991	ENST00000454754	22	1	24011192	24056304	CABIN1	protein_coding
ENSG00000099991	ENST00000263119	22	1	24011315	24178628	CABIN1	protein_coding
ENSG00000099991	ENST00000617531	22	1	24011315	24178628	CABIN1	protein_coding
ENSG00000099991	ENST00000405822	22	1	24011348	24178628	CABIN1	protein_coding
ENSG00000099991	ENST00000445422	22	1	24011416	24056318	CABIN1	protein_coding
ENSG00000099991	ENST00000398319	22	1	24011418	24178628	CABIN1	protein_coding
ENSG00000099991	ENST00000337989	22	1	24155838	24178627	CABIN1	protein_coding
ENSG00000099994	ENST00000358321	22	1	24181259	24189110	SUSD2	protein_coding
ENSG00000099998	ENST00000263112	22	-1	24219654	24245078	GGT5	protein_coding
ENSG00000099998	ENST00000327365	22	-1	24219654	24245142	GGT5	protein_coding
ENSG00000099998	ENST00000425408	22	-1	24219660	24226112	GGT5	protein_coding
ENSG00000099998	ENST00000398292	22	-1	24219660	24245059	GGT5	protein_coding
ENSG00000099998	ENST00000424217	22	-1	24232973	24245082	GGT5	protein_coding
ENSG00000100014	ENST00000437398	22	1	24270817	24417739	SPECC1L	protein_coding
ENSG00000100014	ENST00000421374	22	1	24270822	24330401	SPECC1L	protein_coding
ENSG00000100014	ENST00000314328	22	1	24270840	24417740	SPECC1L	protein_coding
ENSG00000100014	ENST00000541492	22	1	24270883	24414773	SPECC1L	protein_coding
ENSG00000100014	ENST00000440893	22	1	24304396	24321688	SPECC1L	protein_coding
ENSG00000128271	ENST00000424232	22	1	24423597	24433667	ADORA2A	protein_coding
ENSG00000128271	ENST00000611543	22	1	24423597	24442356	ADORA2A	protein_coding
ENSG00000128271	ENST00000486108	22	1	24423631	24433729	ADORA2A	protein_coding
ENSG00000128271	ENST00000464977	22	1	24424398	24433423	ADORA2A	protein_coding
ENSG00000128271	ENST00000444262	22	1	24424409	24441345	ADORA2A	protein_coding
ENSG00000128271	ENST00000496258	22	1	24427562	24433654	ADORA2A	protein_coding
ENSG00000128271	ENST00000337539	22	1	24427562	24442360	ADORA2A	protein_coding
ENSG00000128271	ENST00000472248	22	1	24432119	24433492	ADORA2A	protein_coding
ENSG00000128271	ENST00000610595	22	1	24432119	24442356	ADORA2A	protein_coding
ENSG00000128271	ENST00000618076	22	1	24432119	24442356	ADORA2A	protein_coding
ENSG00000128271	ENST00000436735	22	1	24432167	24433597	ADORA2A	protein_coding
ENSG00000128271	ENST00000439591	22	1	24432840	24433634	ADORA2A	protein_coding
ENSG00000100024	ENST00000326010	22	1	24495060	24526585	UPB1	protein_coding
ENSG00000100024	ENST00000382760	22	1	24495242	24503738	UPB1	protein_coding
ENSG00000138867	ENST00000621833	22	-1	24540423	24555935	GUCD1	protein_coding
ENSG00000138867	ENST00000407471	22	-1	24540438	24555182	GUCD1	protein_coding
ENSG00000138867	ENST00000435822	22	-1	24540438	24555316	GUCD1	protein_coding
ENSG00000138867	ENST00000404664	22	-1	24542398	24555935	GUCD1	protein_coding
ENSG00000138867	ENST00000447813	22	-1	24542687	24555089	GUCD1	protein_coding
ENSG00000138867	ENST00000402766	22	-1	24542756	24555125	GUCD1	protein_coding
ENSG00000138867	ENST00000407973	22	-1	24546917	24555859	GUCD1	protein_coding
ENSG00000100028	ENST00000215829	22	1	24555503	24572772	SNRPD3	protein_coding
ENSG00000100028	ENST00000402849	22	1	24556007	24582052	SNRPD3	protein_coding
ENSG00000100031	ENST00000248923	22	1	24583750	24628968	GGT1	protein_coding
ENSG00000178026	ENST00000318753	22	-1	24585620	24593063	LRRC75B	protein_coding
ENSG00000100031	ENST00000456869	22	1	24594811	24611171	GGT1	protein_coding
ENSG00000100031	ENST00000411974	22	1	24594814	24615107	GGT1	protein_coding
ENSG00000100031	ENST00000412658	22	1	24603147	24628134	GGT1	protein_coding
ENSG00000100031	ENST00000445029	22	1	24603184	24614814	GGT1	protein_coding
ENSG00000100031	ENST00000419133	22	1	24603198	24620468	GGT1	protein_coding
ENSG00000100031	ENST00000400382	22	1	24603201	24629002	GGT1	protein_coding
ENSG00000100031	ENST00000438643	22	1	24603213	24611192	GGT1	protein_coding
ENSG00000100031	ENST00000452551	22	1	24603213	24615127	GGT1	protein_coding
ENSG00000100031	ENST00000412898	22	1	24603215	24614851	GGT1	protein_coding
ENSG00000100031	ENST00000400380	22	1	24603216	24629001	GGT1	protein_coding
ENSG00000100031	ENST00000455483	22	1	24603217	24614904	GGT1	protein_coding
ENSG00000100031	ENST00000430289	22	1	24603235	24615071	GGT1	protein_coding
ENSG00000100031	ENST00000447416	22	1	24607621	24615125	GGT1	protein_coding
ENSG00000100031	ENST00000432867	22	1	24607639	24615078	GGT1	protein_coding
ENSG00000100031	ENST00000451366	22	1	24607659	24615093	GGT1	protein_coding
ENSG00000100031	ENST00000428855	22	1	24607664	24615125	GGT1	protein_coding
ENSG00000100031	ENST00000401885	22	1	24627180	24628996	GGT1	protein_coding
ENSG00000100031	ENST00000404532	22	1	24627252	24628975	GGT1	protein_coding
ENSG00000100031	ENST00000403838	22	1	24627255	24629005	GGT1	protein_coding
ENSG00000100031	ENST00000404223	22	1	24627408	24628996	GGT1	protein_coding
ENSG00000100031	ENST00000404920	22	1	24627444	24628839	GGT1	protein_coding
ENSG00000184571	ENST00000616349	22	-1	24719034	24762523	PIWIL3	protein_coding
ENSG00000184571	ENST00000332271	22	-1	24719034	24774716	PIWIL3	protein_coding
ENSG00000184571	ENST00000527701	22	-1	24719250	24774477	PIWIL3	protein_coding
ENSG00000184571	ENST00000533313	22	-1	24719250	24774477	PIWIL3	protein_coding
ENSG00000167037	ENST00000610372	22	1	24806169	24926844	SGSM1	protein_coding
ENSG00000167037	ENST00000400358	22	1	24806269	24927578	SGSM1	protein_coding
ENSG00000167037	ENST00000400359	22	1	24806319	24925137	SGSM1	protein_coding
ENSG00000206069	ENST00000640159	22	-1	24934954	24946694	TMEM211	protein_coding
ENSG00000206069	ENST00000407886	22	-1	24935110	24946695	TMEM211	protein_coding
ENSG00000206069	ENST00000423535	22	-1	24935241	24939535	TMEM211	protein_coding
ENSG00000197077	ENST00000406486	22	1	24952730	25194457	KIAA1671	protein_coding
ENSG00000197077	ENST00000358431	22	1	25027974	25197444	KIAA1671	protein_coding
ENSG00000197077	ENST00000401395	22	1	25069969	25197448	KIAA1671	protein_coding
ENSG00000197077	ENST00000637069	22	1	25111842	25197399	KIAA1671	protein_coding
ENSG00000100053	ENST00000215855	22	1	25199850	25207363	CRYBB3	protein_coding
ENSG00000100053	ENST00000404334	22	1	25199873	25207267	CRYBB3	protein_coding
ENSG00000244752	ENST00000398215	22	1	25219522	25231869	CRYBB2	protein_coding
ENSG00000100068	ENST00000610821	22	-1	25351421	25362557	LRP5L	protein_coding
ENSG00000100068	ENST00000402859	22	-1	25351421	25381577	LRP5L	protein_coding
ENSG00000100077	ENST00000324198	22	1	25564849	25729294	GRK3	protein_coding
ENSG00000100077	ENST00000619906	22	1	25564912	25723018	GRK3	protein_coding
ENSG00000133454	ENST00000536101	22	1	25742144	26027766	MYO18B	protein_coding
ENSG00000133454	ENST00000335473	22	1	25742153	26031041	MYO18B	protein_coding
ENSG00000133454	ENST00000407587	22	1	25742234	26030644	MYO18B	protein_coding
ENSG00000133454	ENST00000543971	22	1	25955315	26030645	MYO18B	protein_coding
ENSG00000100095	ENST00000404234	22	1	26169474	26380471	SEZ6L	protein_coding
ENSG00000100095	ENST00000529632	22	1	26169474	26383597	SEZ6L	protein_coding
ENSG00000100095	ENST00000360929	22	1	26169514	26383596	SEZ6L	protein_coding
ENSG00000100095	ENST00000248933	22	1	26169575	26380373	SEZ6L	protein_coding
ENSG00000100095	ENST00000629590	22	1	26169575	26380373	SEZ6L	protein_coding
ENSG00000100095	ENST00000343706	22	1	26169658	26380334	SEZ6L	protein_coding
ENSG00000100095	ENST00000402979	22	1	26292251	26380468	SEZ6L	protein_coding
ENSG00000100095	ENST00000403121	22	1	26292251	26380468	SEZ6L	protein_coding
ENSG00000128203	ENST00000215906	22	1	26429273	26445015	ASPHD2	protein_coding
ENSG00000100099	ENST00000398145	22	-1	26451480	26483812	HPS4	protein_coding
ENSG00000100099	ENST00000402105	22	-1	26452083	26479681	HPS4	protein_coding
ENSG00000100099	ENST00000336873	22	-1	26452083	26483795	HPS4	protein_coding
ENSG00000100099	ENST00000422379	22	-1	26464239	26483783	HPS4	protein_coding
ENSG00000100104	ENST00000215917	22	1	26483877	26494658	SRRD	protein_coding
ENSG00000100109	ENST00000619735	22	-1	26491225	26510707	TFIP11	protein_coding
ENSG00000100109	ENST00000407690	22	-1	26491225	26512505	TFIP11	protein_coding
ENSG00000100109	ENST00000407431	22	-1	26491927	26512377	TFIP11	protein_coding
ENSG00000100109	ENST00000407148	22	-1	26491927	26512496	TFIP11	protein_coding
ENSG00000100109	ENST00000405938	22	-1	26491986	26512499	TFIP11	protein_coding
ENSG00000100109	ENST00000450493	22	-1	26499414	26506332	TFIP11	protein_coding
ENSG00000100109	ENST00000455080	22	-1	26506774	26512460	TFIP11	protein_coding
ENSG00000100109	ENST00000418876	22	-1	26506874	26512478	TFIP11	protein_coding
ENSG00000100109	ENST00000420242	22	-1	26506878	26512496	TFIP11	protein_coding
ENSG00000100109	ENST00000440258	22	-1	26510145	26512489	TFIP11	protein_coding
ENSG00000128294	ENST00000338754	22	-1	26521983	26590163	TPST2	protein_coding
ENSG00000128294	ENST00000398110	22	-1	26525746	26565368	TPST2	protein_coding
ENSG00000128294	ENST00000403880	22	-1	26525746	26596717	TPST2	protein_coding
ENSG00000128294	ENST00000445720	22	-1	26535895	26540871	TPST2	protein_coding
ENSG00000128294	ENST00000442495	22	-1	26541206	26590125	TPST2	protein_coding
ENSG00000128294	ENST00000454778	22	-1	26541271	26550653	TPST2	protein_coding
ENSG00000128294	ENST00000440953	22	-1	26541439	26590125	TPST2	protein_coding
ENSG00000128294	ENST00000453117	22	-1	26541485	26565726	TPST2	protein_coding
ENSG00000128294	ENST00000450022	22	-1	26541490	26590125	TPST2	protein_coding
ENSG00000100122	ENST00000647684	22	-1	26599278	26618027	CRYBB1	protein_coding
ENSG00000100122	ENST00000215939	22	-1	26599278	26618088	CRYBB1	protein_coding
ENSG00000196431	ENST00000354760	22	1	26621964	26630672	CRYBA4	protein_coding
ENSG00000169184	ENST00000302326	22	-1	27748277	27801498	MN1	protein_coding
ENSG00000180957	ENST00000335272	22	-1	27851669	27919268	PITPNB	protein_coding
ENSG00000180957	ENST00000320996	22	-1	27851670	27919255	PITPNB	protein_coding
ENSG00000180957	ENST00000455418	22	-1	27851670	27919306	PITPNB	protein_coding
ENSG00000180957	ENST00000634017	22	-1	27853579	27919199	PITPNB	protein_coding
ENSG00000180957	ENST00000415296	22	-1	27860196	27920134	PITPNB	protein_coding
ENSG00000180957	ENST00000436663	22	-1	27873775	27919214	PITPNB	protein_coding
ENSG00000100154	ENST00000612946	22	-1	27978014	28306645	TTC28	protein_coding
ENSG00000100154	ENST00000397906	22	-1	27978014	28679865	TTC28	protein_coding
ENSG00000100154	ENST00000431039	22	-1	27983599	27996239	TTC28	protein_coding
ENSG00000100154	ENST00000442232	22	-1	28028815	28094135	TTC28	protein_coding
ENSG00000183765	ENST00000434810	22	-1	28687743	28711931	CHEK2	protein_coding
ENSG00000183765	ENST00000456369	22	-1	28687743	28711955	CHEK2	protein_coding
ENSG00000183765	ENST00000404276	22	-1	28687743	28741820	CHEK2	protein_coding
ENSG00000183765	ENST00000348295	22	-1	28687743	28741834	CHEK2	protein_coding
ENSG00000183765	ENST00000328354	22	-1	28687744	28741844	CHEK2	protein_coding
ENSG00000183765	ENST00000649563	22	-1	28687751	28741806	CHEK2	protein_coding
ENSG00000183765	ENST00000405598	22	-1	28687762	28741800	CHEK2	protein_coding
ENSG00000183765	ENST00000382580	22	-1	28687763	28741838	CHEK2	protein_coding
ENSG00000183765	ENST00000650281	22	-1	28687766	28741806	CHEK2	protein_coding
ENSG00000183765	ENST00000402731	22	-1	28687897	28734721	CHEK2	protein_coding
ENSG00000183765	ENST00000403642	22	-1	28687897	28734721	CHEK2	protein_coding
ENSG00000183765	ENST00000447421	22	-1	28696901	28734727	CHEK2	protein_coding
ENSG00000183765	ENST00000464581	22	-1	28696923	28712146	CHEK2	protein_coding
ENSG00000183765	ENST00000425190	22	-1	28696968	28741811	CHEK2	protein_coding
ENSG00000183765	ENST00000439200	22	-1	28711909	28741783	CHEK2	protein_coding
ENSG00000183765	ENST00000382565	22	-1	28721600	28741834	CHEK2	protein_coding
ENSG00000183765	ENST00000650233	22	-1	28725041	28741820	CHEK2	protein_coding
ENSG00000183765	ENST00000398017	22	-1	28725083	28741802	CHEK2	protein_coding
ENSG00000100209	ENST00000216027	22	1	28742031	28757510	HSCB	protein_coding
ENSG00000100209	ENST00000398941	22	1	28742055	28757515	HSCB	protein_coding
ENSG00000159873	ENST00000249064	22	1	28772674	28789295	CCDC117	protein_coding
ENSG00000159873	ENST00000421503	22	1	28772674	28789301	CCDC117	protein_coding
ENSG00000159873	ENST00000448492	22	1	28772674	28789301	CCDC117	protein_coding
ENSG00000159873	ENST00000444523	22	1	28772728	28781103	CCDC117	protein_coding
ENSG00000159873	ENST00000432510	22	1	28773241	28786093	CCDC117	protein_coding
ENSG00000100219	ENST00000216037	22	-1	28794555	28800597	XBP1	protein_coding
ENSG00000100219	ENST00000403532	22	-1	28794557	28800558	XBP1	protein_coding
ENSG00000100219	ENST00000611155	22	-1	28794560	28800572	XBP1	protein_coding
ENSG00000100219	ENST00000405219	22	-1	28794589	28800133	XBP1	protein_coding
ENSG00000100219	ENST00000344347	22	-1	28795175	28800524	XBP1	protein_coding
ENSG00000183579	ENST00000544604	22	1	28883592	29057487	ZNRF3	protein_coding
ENSG00000183579	ENST00000402174	22	1	28917389	29053685	ZNRF3	protein_coding
ENSG00000183579	ENST00000406323	22	1	28987052	29053965	ZNRF3	protein_coding
ENSG00000100249	ENST00000216071	22	-1	29058672	29061844	C22orf31	protein_coding
ENSG00000183762	ENST00000400335	22	1	29073078	29146820	KREMEN1	protein_coding
ENSG00000183762	ENST00000327813	22	1	29073118	29168333	KREMEN1	protein_coding
ENSG00000183762	ENST00000407188	22	1	29073131	29142112	KREMEN1	protein_coding
ENSG00000186998	ENST00000334018	22	1	29205851	29259597	EMID1	protein_coding
ENSG00000186998	ENST00000429226	22	1	29205906	29233428	EMID1	protein_coding
ENSG00000186998	ENST00000404755	22	1	29205912	29259597	EMID1	protein_coding
ENSG00000186998	ENST00000404820	22	1	29205912	29259597	EMID1	protein_coding
ENSG00000186998	ENST00000430127	22	1	29205923	29231615	EMID1	protein_coding
ENSG00000186998	ENST00000433143	22	1	29231018	29243489	EMID1	protein_coding
ENSG00000100263	ENST00000216085	22	-1	29259852	29267978	RHBDD3	protein_coding
ENSG00000100263	ENST00000414672	22	-1	29260812	29268209	RHBDD3	protein_coding
ENSG00000100263	ENST00000406335	22	-1	29263957	29267728	RHBDD3	protein_coding
ENSG00000182944	ENST00000444626	22	1	29268009	29278041	EWSR1	protein_coding
ENSG00000182944	ENST00000332050	22	1	29268009	29300522	EWSR1	protein_coding
ENSG00000182944	ENST00000629659	22	1	29268009	29300524	EWSR1	protein_coding
ENSG00000182944	ENST00000397938	22	1	29268018	29300525	EWSR1	protein_coding
ENSG00000182944	ENST00000436425	22	1	29268253	29282424	EWSR1	protein_coding
ENSG00000182944	ENST00000447973	22	1	29268253	29282456	EWSR1	protein_coding
ENSG00000182944	ENST00000406548	22	1	29268273	29300336	EWSR1	protein_coding
ENSG00000182944	ENST00000437155	22	1	29268282	29288687	EWSR1	protein_coding
ENSG00000182944	ENST00000415761	22	1	29268290	29287106	EWSR1	protein_coding
ENSG00000182944	ENST00000331029	22	1	29268291	29300525	EWSR1	protein_coding
ENSG00000182944	ENST00000414183	22	1	29268316	29300343	EWSR1	protein_coding
ENSG00000182944	ENST00000333395	22	1	29268318	29290684	EWSR1	protein_coding
ENSG00000182944	ENST00000455726	22	1	29268326	29288679	EWSR1	protein_coding
ENSG00000182944	ENST00000332035	22	1	29268326	29300336	EWSR1	protein_coding
ENSG00000182944	ENST00000360091	22	1	29292159	29300525	EWSR1	protein_coding
ENSG00000185340	ENST00000616432	22	1	29306582	29312785	GAS2L1	protein_coding
ENSG00000185340	ENST00000416823	22	1	29306618	29308520	GAS2L1	protein_coding
ENSG00000185340	ENST00000428622	22	1	29306650	29308535	GAS2L1	protein_coding
ENSG00000185340	ENST00000406549	22	1	29307023	29312785	GAS2L1	protein_coding
ENSG00000185340	ENST00000610653	22	1	29307041	29312094	GAS2L1	protein_coding
ENSG00000185340	ENST00000621062	22	1	29307052	29312785	GAS2L1	protein_coding
ENSG00000185340	ENST00000611648	22	1	29307058	29312785	GAS2L1	protein_coding
ENSG00000185340	ENST00000618518	22	1	29307058	29312785	GAS2L1	protein_coding
ENSG00000100276	ENST00000401450	22	-1	29312933	29315692	RASL10A	protein_coding
ENSG00000100276	ENST00000216101	22	-1	29312933	29315756	RASL10A	protein_coding
ENSG00000100280	ENST00000357586	22	-1	29327682	29388583	AP1B1	protein_coding
ENSG00000100280	ENST00000432560	22	-1	29327682	29388583	AP1B1	protein_coding
ENSG00000100280	ENST00000405198	22	-1	29327865	29367275	AP1B1	protein_coding
ENSG00000100280	ENST00000317368	22	-1	29327865	29388583	AP1B1	protein_coding
ENSG00000100280	ENST00000402502	22	-1	29328738	29367275	AP1B1	protein_coding
ENSG00000100280	ENST00000415447	22	-1	29328821	29423179	AP1B1	protein_coding
ENSG00000100280	ENST00000421126	22	-1	29341563	29370659	AP1B1	protein_coding
ENSG00000100280	ENST00000415756	22	-1	29349273	29351747	AP1B1	protein_coding
ENSG00000128250	ENST00000354373	22	1	29438583	29442455	RFPL1	protein_coding
ENSG00000100285	ENST00000310624	22	1	29480230	29491390	NEFH	protein_coding
ENSG00000100296	ENST00000490103	22	-1	29505879	29553782	THOC5	protein_coding
ENSG00000100296	ENST00000397871	22	-1	29508168	29553655	THOC5	protein_coding
ENSG00000100296	ENST00000397872	22	-1	29508168	29553655	THOC5	protein_coding
ENSG00000100296	ENST00000397873	22	-1	29508358	29553766	THOC5	protein_coding
ENSG00000100296	ENST00000443089	22	-1	29525838	29542888	THOC5	protein_coding
ENSG00000100296	ENST00000440771	22	-1	29536667	29553655	THOC5	protein_coding
ENSG00000100296	ENST00000455450	22	-1	29539338	29545144	THOC5	protein_coding
ENSG00000100296	ENST00000428374	22	-1	29539444	29553680	THOC5	protein_coding
ENSG00000100296	ENST00000418021	22	-1	29543503	29555216	THOC5	protein_coding
ENSG00000184117	ENST00000216121	22	-1	29554808	29581337	NIPSNAP1	protein_coding
ENSG00000184117	ENST00000437094	22	-1	29560808	29581327	NIPSNAP1	protein_coding
ENSG00000184117	ENST00000415100	22	-1	29561170	29581074	NIPSNAP1	protein_coding
ENSG00000186575	ENST00000413209	22	1	29603556	29698594	NF2	protein_coding
ENSG00000186575	ENST00000338641	22	1	29603558	29698598	NF2	protein_coding
ENSG00000186575	ENST00000403435	22	1	29603588	29684162	NF2	protein_coding
ENSG00000186575	ENST00000361452	22	1	29603617	29698594	NF2	protein_coding
ENSG00000186575	ENST00000403999	22	1	29603633	29683915	NF2	protein_coding
ENSG00000186575	ENST00000334961	22	1	29603727	29683915	NF2	protein_coding
ENSG00000186575	ENST00000353887	22	1	29603747	29694811	NF2	protein_coding
ENSG00000186575	ENST00000361166	22	1	29603999	29694806	NF2	protein_coding
ENSG00000186575	ENST00000361676	22	1	29603999	29694811	NF2	protein_coding
ENSG00000186575	ENST00000397789	22	1	29603999	29694811	NF2	protein_coding
ENSG00000100314	ENST00000216144	22	1	29720084	29731839	CABP7	protein_coding
ENSG00000100319	ENST00000344318	22	-1	29730956	29766961	ZMAT5	protein_coding
ENSG00000184076	ENST00000330029	22	1	29767369	29770413	UQCR10	protein_coding
ENSG00000184076	ENST00000401406	22	1	29767374	29770027	UQCR10	protein_coding
ENSG00000100325	ENST00000307790	22	-1	29788608	29838274	ASCC2	protein_coding
ENSG00000100325	ENST00000542393	22	-1	29788609	29838304	ASCC2	protein_coding
ENSG00000100325	ENST00000397771	22	-1	29788642	29838276	ASCC2	protein_coding
ENSG00000100325	ENST00000411532	22	-1	29793577	29802102	ASCC2	protein_coding
ENSG00000100325	ENST00000431535	22	-1	29814657	29834550	ASCC2	protein_coding
ENSG00000100330	ENST00000401950	22	1	29883155	30027880	MTMR3	protein_coding
ENSG00000100330	ENST00000333027	22	1	29883169	30030866	MTMR3	protein_coding
ENSG00000100330	ENST00000445401	22	1	29883197	29991628	MTMR3	protein_coding
ENSG00000100330	ENST00000323630	22	1	29883198	30027858	MTMR3	protein_coding
ENSG00000100330	ENST00000351488	22	1	29883213	30026495	MTMR3	protein_coding
ENSG00000100330	ENST00000406629	22	1	29971051	30026037	MTMR3	protein_coding
ENSG00000176635	ENST00000336726	22	1	30080174	30177075	HORMAD2	protein_coding
ENSG00000176635	ENST00000403975	22	1	30081011	30177073	HORMAD2	protein_coding
ENSG00000128342	ENST00000249075	22	-1	30240447	30246851	LIF	protein_coding
ENSG00000128342	ENST00000403987	22	-1	30243533	30246739	LIF	protein_coding
ENSG00000099985	ENST00000215781	22	-1	30262829	30266840	OSM	protein_coding
ENSG00000099985	ENST00000403389	22	-1	30263868	30265818	OSM	protein_coding
ENSG00000099985	ENST00000403463	22	-1	30264075	30266839	OSM	protein_coding
ENSG00000239282	ENST00000407689	22	-1	30285117	30289627	CASTOR1	protein_coding
ENSG00000239282	ENST00000404953	22	-1	30285146	30289607	CASTOR1	protein_coding
ENSG00000248751	ENST00000434291	22	-1	30285245	30299482	AC004997.1	protein_coding
ENSG00000099992	ENST00000215790	22	-1	30291990	30327046	TBC1D10A	protein_coding
ENSG00000099992	ENST00000403477	22	-1	30291993	30326901	TBC1D10A	protein_coding
ENSG00000099992	ENST00000403362	22	-1	30292008	30307890	TBC1D10A	protein_coding
