ENSMUSG00000100249	ENSMUST00000189190	X	1	3076875	3078817	Btbd35f23	protein_coding
ENSMUSG00000031099	ENSMUST00000077569	X	-1	46898245	46981396	Smarca1	protein_coding
ENSMUSG00000031099	ENSMUST00000101616	X	-1	46898247	46981396	Smarca1	protein_coding
ENSMUSG00000031099	ENSMUST00000088973	X	-1	46898510	46981429	Smarca1	protein_coding
ENSMUSG00000031099	ENSMUST00000153548	X	-1	46930807	46981273	Smarca1	protein_coding
ENSMUSG00000031099	ENSMUST00000141084	X	-1	46963207	46981309	Smarca1	protein_coding
ENSMUSG00000031099	ENSMUST00000153587	X	-1	46976018	46981818	Smarca1	protein_coding
ENSMUSG00000001173	ENSMUST00000001202	X	1	47001264	47054745	Ocrl	protein_coding
ENSMUSG00000001173	ENSMUST00000115020	X	1	47001315	47045969	Ocrl	protein_coding
ENSMUSG00000001173	ENSMUST00000154732	X	1	47027268	47037110	Ocrl	protein_coding
ENSMUSG00000001173	ENSMUST00000115013	X	1	47049166	47054640	Ocrl	protein_coding
ENSMUSG00000037010	ENSMUST00000039026	X	-1	47114023	47123730	Apln	protein_coding
ENSMUSG00000037005	ENSMUST00000077775	X	1	47197602	47225858	Xpnpep2	protein_coding
ENSMUSG00000037005	ENSMUST00000114998	X	1	47197796	47222902	Xpnpep2	protein_coding
ENSMUSG00000037005	ENSMUST00000115000	X	1	47197806	47225547	Xpnpep2	protein_coding
ENSMUSG00000031101	ENSMUST00000033427	X	1	47235313	47250442	Sash3	protein_coding
ENSMUSG00000036985	ENSMUST00000037960	X	-1	47260846	47297564	Zdhhc9	protein_coding
ENSMUSG00000036985	ENSMUST00000088935	X	-1	47260846	47297755	Zdhhc9	protein_coding
ENSMUSG00000063785	ENSMUST00000080713	X	1	47345739	47371330	Utp14a	protein_coding
ENSMUSG00000036959	ENSMUST00000136348	X	1	47430235	47496926	Bcorl1	protein_coding
ENSMUSG00000036959	ENSMUST00000037596	X	1	47432647	47496926	Bcorl1	protein_coding
ENSMUSG00000036959	ENSMUST00000114972	X	1	47450497	47495586	Bcorl1	protein_coding
ENSMUSG00000036959	ENSMUST00000142160	X	1	47458145	47473022	Bcorl1	protein_coding
ENSMUSG00000031103	ENSMUST00000114958	X	-1	47499923	47543046	Elf4	protein_coding
ENSMUSG00000031103	ENSMUST00000033429	X	-1	47499926	47552009	Elf4	protein_coding
ENSMUSG00000031103	ENSMUST00000140486	X	-1	47505535	47552009	Elf4	protein_coding
ENSMUSG00000036932	ENSMUST00000114945	X	-1	47563821	47602436	Aifm1	protein_coding
ENSMUSG00000036932	ENSMUST00000037349	X	-1	47563821	47602440	Aifm1	protein_coding
ENSMUSG00000031104	ENSMUST00000033430	X	1	47608162	47619109	Rab33a	protein_coding
ENSMUSG00000036916	ENSMUST00000076635	X	-1	47630502	47681010	Zfp280c	protein_coding
ENSMUSG00000036916	ENSMUST00000088898	X	-1	47630502	47683250	Zfp280c	protein_coding
ENSMUSG00000036916	ENSMUST00000072292	X	-1	47630502	47683329	Zfp280c	protein_coding
ENSMUSG00000036916	ENSMUST00000114940	X	-1	47630503	47680638	Zfp280c	protein_coding
ENSMUSG00000031105	ENSMUST00000033431	X	1	47712455	47751171	Slc25a14	protein_coding
ENSMUSG00000031105	ENSMUST00000134257	X	1	47712455	47751171	Slc25a14	protein_coding
ENSMUSG00000031105	ENSMUST00000114936	X	1	47712642	47751171	Slc25a14	protein_coding
ENSMUSG00000031105	ENSMUST00000177710	X	1	47712839	47751169	Slc25a14	protein_coding
ENSMUSG00000051209	ENSMUST00000053970	X	-1	47756856	47763355	Gpr119	protein_coding
ENSMUSG00000031107	ENSMUST00000033433	X	1	47783881	47799600	Rbmx2	protein_coding
ENSMUSG00000079606	ENSMUST00000114928	X	-1	47930343	47966590	Fsip2l	protein_coding
ENSMUSG00000031109	ENSMUST00000167659	X	-1	48098584	48169629	Enox2	protein_coding
ENSMUSG00000031109	ENSMUST00000114914	X	-1	48098584	48377089	Enox2	protein_coding
ENSMUSG00000031109	ENSMUST00000114918	X	-1	48099335	48377119	Enox2	protein_coding
ENSMUSG00000031109	ENSMUST00000033437	X	-1	48099335	48377119	Enox2	protein_coding
ENSMUSG00000031109	ENSMUST00000114912	X	-1	48099335	48377119	Enox2	protein_coding
ENSMUSG00000031109	ENSMUST00000114911	X	-1	48099894	48377119	Enox2	protein_coding
ENSMUSG00000036198	ENSMUST00000130558	X	1	48552822	48585385	Arhgap36	protein_coding
ENSMUSG00000036198	ENSMUST00000114904	X	1	48559327	48589121	Arhgap36	protein_coding
ENSMUSG00000036198	ENSMUST00000042444	X	1	48559454	48589119	Arhgap36	protein_coding
ENSMUSG00000071764	ENSMUST00000214375	X	1	48761210	48773702	Olfr1320	protein_coding
ENSMUSG00000071764	ENSMUST00000214273	X	1	48761223	48773702	Olfr1320	protein_coding
ENSMUSG00000071764	ENSMUST00000096449	X	1	48772381	48773340	Olfr1320	protein_coding
ENSMUSG00000067971	ENSMUST00000215373	X	-1	48812454	48823936	Olfr1321	protein_coding
ENSMUSG00000067971	ENSMUST00000088876	X	-1	48815821	48816876	Olfr1321	protein_coding
ENSMUSG00000031111	ENSMUST00000114893	X	-1	48871413	48877120	Igsf1	protein_coding
ENSMUSG00000031111	ENSMUST00000033442	X	-1	48871413	48886626	Igsf1	protein_coding
ENSMUSG00000031111	ENSMUST00000072037	X	-1	48875224	48884241	Igsf1	protein_coding
ENSMUSG00000031111	ENSMUST00000114891	X	-1	48881843	48886626	Igsf1	protein_coding
ENSMUSG00000056281	ENSMUST00000217355	X	-1	48971868	48980360	Olfr1322	protein_coding
ENSMUSG00000056281	ENSMUST00000070304	X	-1	48974346	48975278	Olfr1322	protein_coding
ENSMUSG00000050504	ENSMUST00000213556	X	-1	49094325	49108236	Olfr1323	protein_coding
ENSMUSG00000050504	ENSMUST00000213463	X	-1	49096044	49108236	Olfr1323	protein_coding
ENSMUSG00000050504	ENSMUST00000057071	X	-1	49098183	49099112	Olfr1323	protein_coding
ENSMUSG00000048173	ENSMUST00000215270	X	-1	49509875	49517375	Olfr1324	protein_coding
ENSMUSG00000048173	ENSMUST00000050044	X	-1	49514308	49515459	Olfr1324	protein_coding
ENSMUSG00000048173	ENSMUST00000219631	X	-1	49514308	49515459	Olfr1324	protein_coding
ENSMUSG00000031112	ENSMUST00000033444	X	1	49929924	49981974	Stk26	protein_coding
ENSMUSG00000031112	ENSMUST00000114887	X	1	49930318	49981974	Stk26	protein_coding
ENSMUSG00000036131	ENSMUST00000060650	X	-1	49984057	50031587	Frmd7	protein_coding
ENSMUSG00000050029	ENSMUST00000053593	X	-1	50092789	50106895	Rap2c	protein_coding
ENSMUSG00000036109	ENSMUST00000114875	X	-1	50206146	50294709	Mbnl3	protein_coding
ENSMUSG00000036109	ENSMUST00000041495	X	-1	50208957	50235292	Mbnl3	protein_coding
ENSMUSG00000036109	ENSMUST00000114876	X	-1	50208957	50294867	Mbnl3	protein_coding
ENSMUSG00000036109	ENSMUST00000136404	X	-1	50209366	50253551	Mbnl3	protein_coding
ENSMUSG00000062184	ENSMUST00000088172	X	-1	50476089	50770580	Hs6st2	protein_coding
ENSMUSG00000062184	ENSMUST00000114871	X	-1	50476089	50770733	Hs6st2	protein_coding
ENSMUSG00000055780	ENSMUST00000069509	X	-1	50842836	50890021	Usp26	protein_coding
ENSMUSG00000055780	ENSMUST00000114869	X	-1	50842836	50890110	Usp26	protein_coding
ENSMUSG00000031118	ENSMUST00000033449	X	-1	51057572	51061649	Magea14	protein_coding
ENSMUSG00000031118	ENSMUST00000114866	X	-1	51057769	51059924	Magea14	protein_coding
ENSMUSG00000031119	ENSMUST00000033450	X	-1	51141898	51254129	Gpc4	protein_coding
ENSMUSG00000055653	ENSMUST00000069360	X	-1	51361303	51702798	Gpc3	protein_coding
ENSMUSG00000055653	ENSMUST00000114857	X	-1	51476541	51702827	Gpc3	protein_coding
ENSMUSG00000073207	ENSMUST00000101588	X	1	51880077	51888345	Ccdc160	protein_coding
ENSMUSG00000025626	ENSMUST00000078944	X	1	52001143	52045820	Phf6	protein_coding
ENSMUSG00000025626	ENSMUST00000101587	X	1	52001172	52037377	Phf6	protein_coding
ENSMUSG00000025626	ENSMUST00000154864	X	1	52001172	52044842	Phf6	protein_coding
ENSMUSG00000025630	ENSMUST00000026723	X	1	52077014	52110536	Hprt	protein_coding
ENSMUSG00000061082	ENSMUST00000074861	X	-1	52158872	52328988	Plac1	protein_coding
ENSMUSG00000061082	ENSMUST00000114843	X	-1	52158873	52203407	Plac1	protein_coding
ENSMUSG00000061082	ENSMUST00000174390	X	-1	52159049	52298601	Plac1	protein_coding
ENSMUSG00000036022	ENSMUST00000071023	X	-1	52332292	52358682	Fam122b	protein_coding
ENSMUSG00000036022	ENSMUST00000114838	X	-1	52332302	52357897	Fam122b	protein_coding
ENSMUSG00000036022	ENSMUST00000114841	X	-1	52332623	52358675	Fam122b	protein_coding
ENSMUSG00000036013	ENSMUST00000114835	X	1	52362301	52390378	Fam122c	protein_coding
ENSMUSG00000036013	ENSMUST00000186314	X	1	52362310	52420062	Fam122c	protein_coding
ENSMUSG00000023074	ENSMUST00000096447	X	-1	52433885	52459379	Mospd1	protein_coding
ENSMUSG00000023074	ENSMUST00000023836	X	-1	52433898	52459379	Mospd1	protein_coding
ENSMUSG00000060967	ENSMUST00000074232	X	1	52523795	52532453	Etd	protein_coding
ENSMUSG00000079593	ENSMUST00000123034	X	-1	52576568	52610946	4933416I08Rik	protein_coding
ENSMUSG00000079593	ENSMUST00000129769	X	-1	52576581	52581970	4933416I08Rik	protein_coding
ENSMUSG00000051851	ENSMUST00000063384	X	1	52609999	52610399	Rtl8c	protein_coding
ENSMUSG00000067925	ENSMUST00000088779	X	-1	52644455	52645649	Rtl8a	protein_coding
ENSMUSG00000067924	ENSMUST00000088778	X	-1	52671144	52672375	Rtl8b	protein_coding
ENSMUSG00000055555	ENSMUST00000069209	X	1	52726793	52740408	Ct55	protein_coding
ENSMUSG00000054727	ENSMUST00000067940	X	-1	52744868	52759798	1700013H16Rik	protein_coding
ENSMUSG00000059334	ENSMUST00000071711	X	-1	52776015	52778361	Zfp36l3	protein_coding
ENSMUSG00000054626	ENSMUST00000067782	X	-1	52779085	52799673	Xlr	protein_coding
ENSMUSG00000054626	ENSMUST00000067763	X	-1	52785715	52799663	Xlr	protein_coding
ENSMUSG00000054626	ENSMUST00000114810	X	-1	52785715	52799663	Xlr	protein_coding
ENSMUSG00000096468	ENSMUST00000180150	X	1	53533175	53549983	Gm16405	protein_coding
ENSMUSG00000096468	ENSMUST00000169247	X	1	53534764	53549833	Gm16405	protein_coding
ENSMUSG00000094714	ENSMUST00000178145	X	1	53624178	53640986	Gm16430	protein_coding
ENSMUSG00000094714	ENSMUST00000169006	X	1	53625767	53640983	Gm16430	protein_coding
ENSMUSG00000067909	ENSMUST00000088740	X	1	54272236	54289083	Slxl1	protein_coding
ENSMUSG00000031125	ENSMUST00000033458	X	1	55181932	55198858	3830403N18Rik	protein_coding
ENSMUSG00000073177	ENSMUST00000101561	X	-1	55235187	55258241	Gm773	protein_coding
ENSMUSG00000073176	ENSMUST00000101560	X	1	55391760	55411034	Zfp449	protein_coding
ENSMUSG00000054850	ENSMUST00000068106	X	1	55419946	55423159	Smim10l2a	protein_coding
ENSMUSG00000058932	ENSMUST00000079663	X	1	55493325	55493726	Gm2174	protein_coding
ENSMUSG00000035967	ENSMUST00000039374	X	1	55500237	55553199	Ints6l	protein_coding
ENSMUSG00000035967	ENSMUST00000101553	X	1	55500240	55541080	Ints6l	protein_coding
ENSMUSG00000035967	ENSMUST00000186445	X	1	55500245	55553200	Ints6l	protein_coding
ENSMUSG00000035967	ENSMUST00000143142	X	1	55529178	55553198	Ints6l	protein_coding
ENSMUSG00000035967	ENSMUST00000142624	X	1	55550427	55553045	Ints6l	protein_coding
ENSMUSG00000064016	ENSMUST00000081133	X	-1	55589234	55594966	Gm648	protein_coding
ENSMUSG00000061273	ENSMUST00000059899	X	-1	55630872	55643429	Mmgt1	protein_coding
ENSMUSG00000060681	ENSMUST00000144068	X	1	55655117	55680201	Slc9a6	protein_coding
ENSMUSG00000060681	ENSMUST00000077741	X	1	55655135	55709590	Slc9a6	protein_coding
ENSMUSG00000060681	ENSMUST00000114784	X	1	55655177	55709201	Slc9a6	protein_coding
ENSMUSG00000060681	ENSMUST00000207892	X	1	55691208	55706741	Slc9a6	protein_coding
ENSMUSG00000023092	ENSMUST00000023854	X	1	55777147	55838706	Fhl1	protein_coding
ENSMUSG00000023092	ENSMUST00000114769	X	1	55777225	55838698	Fhl1	protein_coding
ENSMUSG00000023092	ENSMUST00000116596	X	1	55777489	55837595	Fhl1	protein_coding
ENSMUSG00000023092	ENSMUST00000114773	X	1	55824797	55838700	Fhl1	protein_coding
ENSMUSG00000023092	ENSMUST00000114772	X	1	55825083	55838700	Fhl1	protein_coding
ENSMUSG00000023092	ENSMUST00000114768	X	1	55825090	55837948	Fhl1	protein_coding
ENSMUSG00000023092	ENSMUST00000155882	X	1	55825179	55834565	Fhl1	protein_coding
ENSMUSG00000023092	ENSMUST00000144600	X	1	55831887	55836026	Fhl1	protein_coding
ENSMUSG00000023092	ENSMUST00000151033	X	1	55833085	55834615	Fhl1	protein_coding
ENSMUSG00000067878	ENSMUST00000114766	X	-1	55843218	55867686	Map7d3	protein_coding
ENSMUSG00000067878	ENSMUST00000135542	X	-1	55855015	55867674	Map7d3	protein_coding
ENSMUSG00000053852	ENSMUST00000154818	X	1	55915523	56025697	Adgrg4	protein_coding
ENSMUSG00000053852	ENSMUST00000153784	X	1	55917903	56025729	Adgrg4	protein_coding
ENSMUSG00000053852	ENSMUST00000136396	X	1	55939732	56046918	Adgrg4	protein_coding
ENSMUSG00000053852	ENSMUST00000168724	X	1	55958781	55959311	Adgrg4	protein_coding
ENSMUSG00000053852	ENSMUST00000096431	X	1	56008685	56025712	Adgrg4	protein_coding
ENSMUSG00000053852	ENSMUST00000145035	X	1	56013480	56025719	Adgrg4	protein_coding
ENSMUSG00000031130	ENSMUST00000033464	X	1	56088434	56094118	Brs3	protein_coding
ENSMUSG00000067873	ENSMUST00000114751	X	1	56098943	56102566	Htatsf1	protein_coding
ENSMUSG00000067873	ENSMUST00000088652	X	1	56098975	56112543	Htatsf1	protein_coding
ENSMUSG00000031131	ENSMUST00000033465	X	1	56133466	56151900	Vgll1	protein_coding
ENSMUSG00000031131	ENSMUST00000114745	X	1	56134672	56150889	Vgll1	protein_coding
ENSMUSG00000031131	ENSMUST00000114746	X	1	56134734	56151900	Vgll1	protein_coding
ENSMUSG00000031131	ENSMUST00000141936	X	1	56144946	56147421	Vgll1	protein_coding
ENSMUSG00000031132	ENSMUST00000033466	X	1	56257503	56269402	Cd40lg	protein_coding
ENSMUSG00000031133	ENSMUST00000033468	X	-1	56276845	56384089	Arhgef6	protein_coding
ENSMUSG00000031133	ENSMUST00000114735	X	-1	56278800	56326954	Arhgef6	protein_coding
ENSMUSG00000031133	ENSMUST00000175900	X	-1	56284590	56296704	Arhgef6	protein_coding
ENSMUSG00000031133	ENSMUST00000176986	X	-1	56294347	56371959	Arhgef6	protein_coding
ENSMUSG00000031134	ENSMUST00000098470	X	-1	56431390	56438396	Rbmx	protein_coding
ENSMUSG00000031134	ENSMUST00000114730	X	-1	56431718	56438322	Rbmx	protein_coding
ENSMUSG00000031134	ENSMUST00000114726	X	-1	56431722	56438396	Rbmx	protein_coding
ENSMUSG00000031134	ENSMUST00000143310	X	-1	56432276	56438380	Rbmx	protein_coding
ENSMUSG00000031134	ENSMUST00000133346	X	-1	56435503	56438157	Rbmx	protein_coding
ENSMUSG00000079584	ENSMUST00000114725	X	1	56454514	56534127	Tm9sf5	protein_coding
ENSMUSG00000036357	ENSMUST00000057645	X	-1	56542028	56549117	Gpr101	protein_coding
ENSMUSG00000067860	ENSMUST00000137687	X	1	57068060	57076808	Zic3	protein_coding
ENSMUSG00000067860	ENSMUST00000088627	X	1	57076003	57081919	Zic3	protein_coding
ENSMUSG00000067860	ENSMUST00000088631	X	1	57076359	57081919	Zic3	protein_coding
ENSMUSG00000067860	ENSMUST00000088629	X	1	57076370	57087096	Zic3	protein_coding
ENSMUSG00000046180	ENSMUST00000118305	X	1	57954720	57965664	Magea13	protein_coding
ENSMUSG00000046180	ENSMUST00000062542	X	1	57956821	57965664	Magea13	protein_coding
ENSMUSG00000031137	ENSMUST00000033473	X	-1	58107505	58179796	Fgf13	protein_coding
ENSMUSG00000031137	ENSMUST00000119306	X	-1	58107505	58211524	Fgf13	protein_coding
ENSMUSG00000031137	ENSMUST00000119833	X	-1	58107505	58613431	Fgf13	protein_coding
ENSMUSG00000031137	ENSMUST00000124402	X	-1	58177237	58612832	Fgf13	protein_coding
ENSMUSG00000031137	ENSMUST00000131319	X	-1	58296168	58613431	Fgf13	protein_coding
ENSMUSG00000031137	ENSMUST00000145767	X	-1	58296245	58613181	Fgf13	protein_coding
ENSMUSG00000031138	ENSMUST00000033477	X	1	59044824	59076119	F9	protein_coding
ENSMUSG00000031139	ENSMUST00000101531	X	-1	59101316	59193060	Mcf2	protein_coding
ENSMUSG00000031139	ENSMUST00000063507	X	-1	59101316	59224449	Mcf2	protein_coding
ENSMUSG00000031139	ENSMUST00000033478	X	-1	59101319	59193003	Mcf2	protein_coding
ENSMUSG00000062949	ENSMUST00000154051	X	-1	59268650	59636304	Atp11c	protein_coding
ENSMUSG00000062949	ENSMUST00000033480	X	-1	59268653	59449172	Atp11c	protein_coding
ENSMUSG00000062949	ENSMUST00000101527	X	-1	59268653	59449172	Atp11c	protein_coding
ENSMUSG00000079583	ENSMUST00000114687	X	-1	59481241	59498719	Gm7073	protein_coding
ENSMUSG00000079583	ENSMUST00000190178	X	-1	59481241	59502437	Gm7073	protein_coding
ENSMUSG00000079583	ENSMUST00000166562	X	-1	59481241	59582855	Gm7073	protein_coding
ENSMUSG00000045179	ENSMUST00000135107	X	-1	59934972	59937036	Sox3	protein_coding
ENSMUSG00000090546	ENSMUST00000166381	X	-1	60227611	60229164	Cdr1	protein_coding
ENSMUSG00000057615	ENSMUST00000075983	X	1	60753103	60754561	Ldoc1	protein_coding
ENSMUSG00000045330	ENSMUST00000178085	X	1	61327105	61335684	Magec2	protein_coding
ENSMUSG00000045330	ENSMUST00000051414	X	1	61330748	61335684	Magec2	protein_coding
ENSMUSG00000031194	ENSMUST00000033537	X	1	61511597	61512418	4931400O07Rik	protein_coding
ENSMUSG00000079579	ENSMUST00000114682	X	-1	63195011	63195804	Gm6760	protein_coding
ENSMUSG00000031179	ENSMUST00000033522	X	1	63217154	63222384	Magea9	protein_coding
ENSMUSG00000031179	ENSMUST00000151996	X	1	63217954	63221113	Magea9	protein_coding
ENSMUSG00000046699	ENSMUST00000069926	X	-1	63308491	63320602	Slitrk4	protein_coding
ENSMUSG00000046699	ENSMUST00000114679	X	-1	63313383	63320585	Slitrk4	protein_coding
ENSMUSG00000046699	ENSMUST00000156121	X	-1	63316334	63319428	Slitrk4	protein_coding
ENSMUSG00000031181	ENSMUST00000033524	X	1	64091250	64092620	Ctag2	protein_coding
ENSMUSG00000031182	ENSMUST00000033525	X	-1	65346967	65347830	4930447F04Rik	protein_coding
ENSMUSG00000036790	ENSMUST00000166241	X	1	65692924	65704999	Slitrk2	protein_coding
ENSMUSG00000036790	ENSMUST00000036043	X	1	65696613	65700094	Slitrk2	protein_coding
ENSMUSG00000079578	ENSMUST00000114675	X	-1	66726506	66737168	Gm1140	protein_coding
ENSMUSG00000079577	ENSMUST00000114672	X	1	66739304	66749956	Gm14692	protein_coding
ENSMUSG00000025288	ENSMUST00000026325	X	-1	66963470	66965056	4933436I01Rik	protein_coding
ENSMUSG00000000838	ENSMUST00000088546	X	1	67722147	67761569	Fmr1	protein_coding
ENSMUSG00000000838	ENSMUST00000114656	X	1	67722230	67761569	Fmr1	protein_coding
ENSMUSG00000000838	ENSMUST00000114654	X	1	67722408	67761569	Fmr1	protein_coding
ENSMUSG00000000838	ENSMUST00000114655	X	1	67722408	67761569	Fmr1	protein_coding
ENSMUSG00000000838	ENSMUST00000114657	X	1	67722417	67761569	Fmr1	protein_coding
ENSMUSG00000000838	ENSMUST00000114653	X	1	67722423	67761569	Fmr1	protein_coding
ENSMUSG00000062170	ENSMUST00000069731	X	1	67805445	67848173	Fmr1nb	protein_coding
ENSMUSG00000062170	ENSMUST00000114647	X	1	67805487	67848173	Fmr1nb	protein_coding
ENSMUSG00000062170	ENSMUST00000071848	X	1	67805540	67848173	Fmr1nb	protein_coding
ENSMUSG00000071748	ENSMUST00000096420	X	1	67864699	67868924	Gm14698	protein_coding
ENSMUSG00000056815	ENSMUST00000074894	X	-1	67935981	67936659	Gm6812	protein_coding
ENSMUSG00000031189	ENSMUST00000033532	X	1	68403900	68911643	Aff2	protein_coding
ENSMUSG00000059690	ENSMUST00000075654	X	1	68988906	68989584	1700020N15Rik	protein_coding
ENSMUSG00000035847	ENSMUST00000101509	X	-1	69386675	69408690	Ids	protein_coding
ENSMUSG00000035847	ENSMUST00000130519	X	-1	69394676	69404697	Ids	protein_coding
ENSMUSG00000045237	ENSMUST00000053981	X	1	69429483	69433023	Eola1	protein_coding
ENSMUSG00000073139	ENSMUST00000101506	X	-1	69503359	69520786	Tmem185a	protein_coding
ENSMUSG00000073139	ENSMUST00000114630	X	-1	69504565	69520786	Tmem185a	protein_coding
ENSMUSG00000059401	ENSMUST00000239162	X	1	70093846	70198553	Mamld1	protein_coding
ENSMUSG00000059401	ENSMUST00000114629	X	1	70093862	70198323	Mamld1	protein_coding
ENSMUSG00000059401	ENSMUST00000082088	X	1	70093862	70199662	Mamld1	protein_coding
ENSMUSG00000031337	ENSMUST00000171933	X	1	70254373	70358901	Mtm1	protein_coding
ENSMUSG00000031337	ENSMUST00000101501	X	1	70258612	70304416	Mtm1	protein_coding
ENSMUSG00000031337	ENSMUST00000025391	X	1	70258612	70358901	Mtm1	protein_coding
ENSMUSG00000031337	ENSMUST00000061970	X	1	70258612	70358901	Mtm1	protein_coding
ENSMUSG00000031337	ENSMUST00000114621	X	1	70258634	70358894	Mtm1	protein_coding
ENSMUSG00000031337	ENSMUST00000033700	X	1	70258645	70358871	Mtm1	protein_coding
ENSMUSG00000031337	ENSMUST00000114617	X	1	70258688	70358871	Mtm1	protein_coding
ENSMUSG00000015214	ENSMUST00000146213	X	1	70408366	70432362	Mtmr1	protein_coding
ENSMUSG00000015214	ENSMUST00000114601	X	1	70408366	70462802	Mtmr1	protein_coding
ENSMUSG00000015214	ENSMUST00000015358	X	1	70408366	70462802	Mtmr1	protein_coding
ENSMUSG00000015214	ENSMUST00000132837	X	1	70408543	70437902	Mtmr1	protein_coding
ENSMUSG00000015214	ENSMUST00000149323	X	1	70413418	70432340	Mtmr1	protein_coding
ENSMUSG00000015214	ENSMUST00000130909	X	1	70413418	70432340	Mtmr1	protein_coding
ENSMUSG00000015214	ENSMUST00000156756	X	1	70413418	70432340	Mtmr1	protein_coding
ENSMUSG00000035776	ENSMUST00000080035	X	-1	70463666	70536251	Cd99l2	protein_coding
ENSMUSG00000035776	ENSMUST00000037391	X	-1	70463666	70536455	Cd99l2	protein_coding
ENSMUSG00000035776	ENSMUST00000114586	X	-1	70463666	70536455	Cd99l2	protein_coding
ENSMUSG00000035776	ENSMUST00000114587	X	-1	70466230	70536455	Cd99l2	protein_coding
ENSMUSG00000015217	ENSMUST00000072699	X	1	70599524	70604282	Hmgb3	protein_coding
ENSMUSG00000015217	ENSMUST00000114582	X	1	70599534	70604282	Hmgb3	protein_coding
ENSMUSG00000015217	ENSMUST00000015361	X	1	70599547	70604282	Hmgb3	protein_coding
ENSMUSG00000015217	ENSMUST00000088874	X	1	70599596	70604282	Hmgb3	protein_coding
ENSMUSG00000015217	ENSMUST00000123100	X	1	70600552	70602879	Hmgb3	protein_coding
ENSMUSG00000056380	ENSMUST00000070449	X	1	70707273	70712863	Gpr50	protein_coding
ENSMUSG00000073131	ENSMUST00000114577	X	1	70859530	70868312	Vma21	protein_coding
ENSMUSG00000073131	ENSMUST00000114576	X	1	70860364	70868312	Vma21	protein_coding
ENSMUSG00000073131	ENSMUST00000114575	X	1	70860396	70868312	Vma21	protein_coding
ENSMUSG00000073130	ENSMUST00000154780	X	1	70964553	70984476	Gm1141	protein_coding
ENSMUSG00000073130	ENSMUST00000101495	X	1	70976044	70984476	Gm1141	protein_coding
ENSMUSG00000033361	ENSMUST00000126362	X	1	71006230	71010257	Prrg3	protein_coding
ENSMUSG00000033361	ENSMUST00000170096	X	1	71006231	71013716	Prrg3	protein_coding
ENSMUSG00000033361	ENSMUST00000048790	X	1	71006588	71016328	Prrg3	protein_coding
ENSMUSG00000053593	ENSMUST00000066116	X	1	71016592	71032652	Fate1	protein_coding
ENSMUSG00000053593	ENSMUST00000114569	X	1	71025128	71032652	Fate1	protein_coding
ENSMUSG00000005864	ENSMUST00000006020	X	1	71035455	71053824	Cnga2	protein_coding
ENSMUSG00000033343	ENSMUST00000048675	X	1	71265623	71266570	Magea4	protein_coding
ENSMUSG00000031340	ENSMUST00000064780	X	-1	71299605	71318409	Gabre	protein_coding
ENSMUSG00000043453	ENSMUST00000088481	X	-1	71425476	71430464	Magea10	protein_coding
ENSMUSG00000031343	ENSMUST00000055966	X	-1	71476287	71699792	Gabra3	protein_coding
ENSMUSG00000031343	ENSMUST00000114554	X	-1	71478181	71700454	Gabra3	protein_coding
ENSMUSG00000031344	ENSMUST00000114553	X	1	71868784	71886208	Gabrq	protein_coding
ENSMUSG00000031344	ENSMUST00000033711	X	1	71869042	71882150	Gabrq	protein_coding
ENSMUSG00000031347	ENSMUST00000114551	X	-1	71957138	71962017	Cetn2	protein_coding
ENSMUSG00000031347	ENSMUST00000033713	X	-1	71957310	71960462	Cetn2	protein_coding
ENSMUSG00000031347	ENSMUST00000114550	X	-1	71957310	71961599	Cetn2	protein_coding
ENSMUSG00000031347	ENSMUST00000152200	X	-1	71958514	71961890	Cetn2	protein_coding
ENSMUSG00000031349	ENSMUST00000033715	X	1	71962163	72002120	Nsdhl	protein_coding
ENSMUSG00000031351	ENSMUST00000164800	X	1	72030945	72075149	Zfp185	protein_coding
ENSMUSG00000031351	ENSMUST00000114546	X	1	72030966	72075149	Zfp185	protein_coding
ENSMUSG00000031351	ENSMUST00000134588	X	1	72031859	72041011	Zfp185	protein_coding
ENSMUSG00000050424	ENSMUST00000114540	X	-1	72077587	72080709	Pnma5	protein_coding
ENSMUSG00000050424	ENSMUST00000152209	X	-1	72077594	72079709	Pnma5	protein_coding
ENSMUSG00000050424	ENSMUST00000051569	X	-1	72077925	72080709	Pnma5	protein_coding
ENSMUSG00000046287	ENSMUST00000060418	X	1	72108393	72111797	Pnma3	protein_coding
ENSMUSG00000079845	ENSMUST00000078775	X	-1	72117951	72126084	Xlr4a	protein_coding
ENSMUSG00000079845	ENSMUST00000139191	X	-1	72118443	72126040	Xlr4a	protein_coding
ENSMUSG00000079845	ENSMUST00000114534	X	-1	72122646	72126062	Xlr4a	protein_coding
ENSMUSG00000057836	ENSMUST00000114524	X	-1	72129899	72140623	Xlr3a	protein_coding
ENSMUSG00000057836	ENSMUST00000074619	X	-1	72129901	72140701	Xlr3a	protein_coding
ENSMUSG00000058328	ENSMUST00000078574	X	-1	72151241	72161308	Xlr5a	protein_coding
ENSMUSG00000058328	ENSMUST00000114521	X	-1	72151241	72161308	Xlr5a	protein_coding
ENSMUSG00000058328	ENSMUST00000179600	X	-1	72151241	72336582	Xlr5a	protein_coding
ENSMUSG00000058328	ENSMUST00000114520	X	-1	72152015	72158969	Xlr5a	protein_coding
ENSMUSG00000067771	ENSMUST00000088459	X	1	72160653	72172868	Pwwp4a	protein_coding
